TimeGenerated,Timestamp,DeviceName,ActionType,LocalIP,LocalIPType,LocalPort,RemoteIP,RemoteIPType,RemotePort,RemoteUrl,Protocol,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessCommandLine,InitiatingProcessAccountName,InitiatingProcessSHA256,Type
2026-04-15T17:07:57Z,2026-04-15T17:07:57Z,WS-DEV-02,ConnectionSuccess,10.0.4.239,Private,51000,142.250.80.78,Public,53,,Tcp,msedge.exe,C:\Program Files,msedge.exe,ehernandez,c1407f8b69106cbc8e5f1d92d90bbdf5b21c370234b5fdc00863920f723efdf9,DeviceNetworkEvents
2026-04-15T17:10:12Z,2026-04-15T17:10:12Z,WS-MKT-01,ConnectionSuccess,10.0.28.156,Private,50478,172.217.14.110,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,tnguyen,3cd1420cfa37bc81140413552b37840e55662d3f21f2b1e0c29a8cc068f8f83a,DeviceNetworkEvents
2026-04-15T17:18:11Z,2026-04-15T17:18:11Z,WS-MKT-01,ConnectionSuccess,10.0.5.234,Private,52813,142.250.80.46,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,mwhite,1103390c3b6b558950aea0ad477f89936a7acc2ffbbcdf4e9c02455172eb1049,DeviceNetworkEvents
2026-04-15T17:23:21Z,2026-04-15T17:23:21Z,WS-DEV-02,ConnectionSuccess,10.0.25.209,Private,58365,172.217.14.110,Public,80,,Tcp,Teams.exe,C:\Program Files,Teams.exe,kpatel,aff4d04395c97e04639d6ee71a9a8fcf74966c91a88a7fb437893b7c07336aa9,DeviceNetworkEvents
2026-04-15T17:23:32Z,2026-04-15T17:23:32Z,WS-MKT-01,ConnectionSuccess,10.0.20.217,Private,59142,199.232.65.69,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,ehernandez,83e5401f56172bcdd5f96bfdf0ad8f99efb796c7141392616474e04d30635465,DeviceNetworkEvents
2026-04-15T17:24:51Z,2026-04-15T17:24:51Z,WS-OPS-02,ConnectionSuccess,10.0.9.75,Private,55735,199.232.65.69,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,sthompson,8829c4ca97484bebe38081cdb509301f1b58137b98cc1d9ca721b607b4e63368,DeviceNetworkEvents
2026-04-15T17:26:30Z,2026-04-15T17:26:30Z,SVR-WEB-01,ConnectionSuccess,10.0.11.152,Private,60141,23.40.44.17,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,mwhite,d605fbdc4fbdf3aaedd5076236d6064e75ef02b80af3bb60be79c5b50d19e6cd,DeviceNetworkEvents
2026-04-15T17:30:49Z,2026-04-15T17:30:49Z,WS-MKT-02,ConnectionSuccess,10.0.21.158,Private,61464,142.250.80.78,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,ehernandez,44672780ca2eb22a8f202a9e28d5cb04b7714ee6982c9e0b3fcc7bfaa8599340,DeviceNetworkEvents
2026-04-15T17:33:25Z,2026-04-15T17:33:25Z,WS-MKT-01,ConnectionSuccess,10.0.2.97,Private,59971,142.250.80.46,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,dkim,c797d43811ce4d07c6c84c5411bbc0292ba363d4217182502cea92cf156b87b1,DeviceNetworkEvents
2026-04-15T17:38:38Z,2026-04-15T17:38:38Z,LAP-EXEC-01,ConnectionSuccess,10.0.23.26,Private,58495,199.232.65.69,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,kpatel,75354bfbb9018ffeb20c1bb56255ce6a512c9ad96fdebf63ca6a1c8cade169fc,DeviceNetworkEvents
2026-04-15T17:39:59Z,2026-04-15T17:39:59Z,WS-HR-03,ConnectionSuccess,10.0.6.78,Private,50664,20.232.97.97,Public,80,,Tcp,msedge.exe,C:\Program Files,msedge.exe,rmorales,651ed96b1918b99852bbb2d00a53f69655a66dd47550d47c2e71959480d233cb,DeviceNetworkEvents
2026-04-15T17:41:04Z,2026-04-15T17:41:04Z,LAP-SALES-03,ConnectionSuccess,10.0.6.36,Private,57481,20.232.97.97,Public,53,,Tcp,msedge.exe,C:\Program Files,msedge.exe,tnguyen,735dc3c3901e8cfb5d60b04990110cfcfc1237bd1e92bd7e3b95c796ec3c1a3d,DeviceNetworkEvents
2026-04-15T17:43:03Z,2026-04-15T17:43:03Z,WS-FINANCE-01,ConnectionAttempt,10.0.23.131,Private,64197,142.250.80.78,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,rmorales,9ec62ec82d52a072b373fb6bc16eb472b328dfce63fcda7579f81b2d81a18ede,DeviceNetworkEvents
2026-04-15T17:43:56Z,2026-04-15T17:43:56Z,SVR-WEB-01,ConnectionSuccess,10.0.27.82,Private,60531,40.99.4.34,Public,80,,Tcp,msedge.exe,C:\Program Files,msedge.exe,kpatel,8ccc9d2a1624e1f150c5a68606b20794418e51e47668aa80847e95c246b31099,DeviceNetworkEvents
2026-04-15T17:46:16Z,2026-04-15T17:46:16Z,WS-OPS-02,ConnectionFailed,10.0.2.189,Private,53217,142.250.80.78,Public,443,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,dkim,7d4f0b6eaac0bbf45af5b27ddacaa7783c17833a5475d8220836ce556615eb33,DeviceNetworkEvents
2026-04-15T17:46:50Z,2026-04-15T17:46:50Z,WS-HR-03,ConnectionSuccess,10.0.15.189,Private,51608,40.99.4.34,Public,443,,Tcp,svchost.exe,C:\Windows\System32,svchost.exe,kpatel,507b2f48aa130c56b111eb9132ac388c1f7eea36cc411f2677e6a089657f5851,DeviceNetworkEvents
2026-04-15T17:58:11Z,2026-04-15T17:58:11Z,WS-DEV-02,ConnectionSuccess,10.0.13.133,Private,49927,172.217.14.110,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,rmorales,b5178f4035b92207d78341472fcd11ffe8eb61d63f2398f2197ffd890a4936e1,DeviceNetworkEvents
2026-04-15T18:08:39Z,2026-04-15T18:08:39Z,SVR-DC-01,ConnectionSuccess,10.0.10.16,Private,61358,199.232.65.69,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,ehernandez,205f0eafac8a0f0f5acd42c10ecd6ec8b4dd3a0ca99a674ca9ea4e6f34e21d8b,DeviceNetworkEvents
2026-04-15T18:20:14Z,2026-04-15T18:20:14Z,LAP-SALES-03,ConnectionAttempt,10.0.7.191,Private,60049,199.232.65.69,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,olopez,02a91b89f2df23ced9fbdad1da698a6d3f4bb518592abcdb1d5acec559c64f15,DeviceNetworkEvents
2026-04-15T18:21:51Z,2026-04-15T18:21:51Z,WS-MKT-02,ConnectionSuccess,10.0.3.49,Private,56737,40.99.4.34,Public,53,,Tcp,chrome.exe,C:\Program Files,chrome.exe,olopez,6648250da7b5c152e629a468cfb0bc0ad3588d33c9a850fe6f0b0ec2fcb39f2d,DeviceNetworkEvents
2026-04-15T18:22:23Z,2026-04-15T18:22:23Z,SVR-WEB-01,ConnectionSuccess,10.0.24.168,Private,50551,13.107.42.14,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,jharris,fd19d2cfdacc59f628b1fac7c1386294e810a819e3c560177293ef3419dce49a,DeviceNetworkEvents
2026-04-15T18:24:04Z,2026-04-15T18:24:04Z,WS-FINANCE-01,ConnectionAttempt,10.0.27.193,Private,59220,40.99.4.34,Public,443,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,sthompson,12bd61b0b03956f4cf0b5baa14e33f96fccc87a81b2351b1e9bfbe1681c128cc,DeviceNetworkEvents
2026-04-15T18:27:05Z,2026-04-15T18:27:05Z,WS-IT-01,ConnectionSuccess,10.0.6.196,Private,54626,20.232.97.97,Public,443,,Tcp,firefox.exe,C:\Program Files,firefox.exe,dkim,8a987409d4a4aa1b646a958f6b7728bc6a247d0cc75318d38d2e5ab21a1bc875,DeviceNetworkEvents
2026-04-15T18:27:59Z,2026-04-15T18:27:59Z,WS-IT-02,ConnectionAttempt,10.0.24.64,Private,57680,13.107.42.14,Public,443,,Tcp,code.exe,C:\Program Files,code.exe,dkim,9e105dee4e55d7bf02dc5f3ffa4adbb9aabc91cc3c8a20b6207a6ce9a11a9409,DeviceNetworkEvents
2026-04-15T18:35:40Z,2026-04-15T18:35:40Z,WS-DEV-02,ConnectionSuccess,10.0.28.90,Private,64052,52.96.165.18,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,tnguyen,08879dfed8d312eb217013fcf7658b2a936362141bcc3519c79dde4c9c817961,DeviceNetworkEvents
2026-04-15T18:37:10Z,2026-04-15T18:37:10Z,SVR-DC-01,ConnectionSuccess,10.0.20.77,Private,65194,157.240.22.35,Public,443,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,kpatel,3e673896c8124cbf99aa0d75a61b4d129dafe563faa04e05fe31a5f661dc7d2f,DeviceNetworkEvents
2026-04-15T18:39:16Z,2026-04-15T18:39:16Z,WS-IT-01,ConnectionSuccess,10.0.22.18,Private,52959,13.107.42.14,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,bsato,7a5360b5bc59083e48c8ab18a955933dfe3aa30016c1c56658d34b8b9c8db6c8,DeviceNetworkEvents
2026-04-15T18:42:12Z,2026-04-15T18:42:12Z,WS-IT-02,ConnectionSuccess,10.0.17.69,Private,50623,151.101.1.69,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,agarcia,c73f0c43ef05f84581da24aa373b31c4cb745b903ac6b39f5dd76657c8c889fc,DeviceNetworkEvents
2026-04-15T18:42:23Z,2026-04-15T18:42:23Z,WS-HR-03,ConnectionSuccess,10.0.29.250,Private,62176,151.101.1.69,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,ehernandez,c6874f0e45644d55f8cf08aaf3ea4e5d0fa0c089ba3388ef3f173d74be700596,DeviceNetworkEvents
2026-04-15T18:43:24Z,2026-04-15T18:43:24Z,LAP-SALES-03,ConnectionSuccess,10.0.10.141,Private,65175,142.250.80.46,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,agarcia,33647275f75cea2854e87860d3f49bd627fa0f4b0b1e491e1cd1a78bd66323c3,DeviceNetworkEvents
2026-04-15T18:45:24Z,2026-04-15T18:45:24Z,WS-MKT-01,ConnectionSuccess,10.0.15.122,Private,54897,157.240.22.35,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,bsato,28c67b4112cdccaf4da909ded45fb395817fc45a220005d2f66adcf9ad93656e,DeviceNetworkEvents
2026-04-15T18:46:09Z,2026-04-15T18:46:09Z,WS-MKT-01,ConnectionSuccess,10.0.21.46,Private,49486,151.101.1.69,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,sthompson,f7e8ce762f4ce7b1e4ea13db26902e4462d510ee1d4511bf9866356c92665743,DeviceNetworkEvents
2026-04-15T18:47:30Z,2026-04-15T18:47:30Z,WS-MKT-02,ConnectionSuccess,10.0.13.15,Private,63911,52.96.165.18,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,jharris,f94f7a1ba698d00b1be989a80b1af428703c2d284ab0abd0609b24d6fbec86b5,DeviceNetworkEvents
2026-04-15T18:52:32Z,2026-04-15T18:52:32Z,WS-HR-03,ConnectionSuccess,10.0.9.143,Private,53204,151.101.1.69,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,jharris,64de9e4d04fb7633dd7e6fef6c9b041752bf075d9e82c9cbd9e715276e8c59dc,DeviceNetworkEvents
2026-04-15T18:53:08Z,2026-04-15T18:53:08Z,WS-HR-03,ConnectionSuccess,10.0.7.45,Private,55298,40.99.4.34,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,sthompson,a487b3c0dd6595f0482f8700bf3371a68070a0bacc7c6692645a06e247bcf98c,DeviceNetworkEvents
2026-04-15T18:53:15Z,2026-04-15T18:53:15Z,WS-HR-03,ConnectionSuccess,10.0.28.100,Private,53729,172.217.14.110,Public,80,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,olopez,73cf4a461c3bf6115b24eb24b869f57e1c83220d66ec5139b8833fec084b3a7c,DeviceNetworkEvents
2026-04-15T19:06:11Z,2026-04-15T19:06:11Z,SVR-DC-01,ConnectionSuccess,10.0.26.235,Private,52121,23.40.44.17,Public,80,,Tcp,chrome.exe,C:\Program Files,chrome.exe,rmorales,5d8c6ea4de6c3a1dc2ad59be27f70cd957d26fa9a66c0f1a851b456c19aef241,DeviceNetworkEvents
2026-04-15T19:10:51Z,2026-04-15T19:10:51Z,WS-FINANCE-01,ConnectionSuccess,10.0.28.119,Private,62612,151.101.1.69,Public,80,,Tcp,Teams.exe,C:\Program Files,Teams.exe,ehernandez,13e2fe255ebb250110c4b9725b385d9d3231792b899486e76acea8d7bcd3ba08,DeviceNetworkEvents
2026-04-15T19:17:04Z,2026-04-15T19:17:04Z,SVR-DC-01,ConnectionSuccess,10.0.27.163,Private,56940,172.217.14.110,Public,443,,Tcp,code.exe,C:\Program Files,code.exe,dkim,1c2f3afdb1b0b2b5b6bbf0d81eaef580409cb772e5f857aab968ebe1e9e4f0d6,DeviceNetworkEvents
2026-04-15T19:18:28Z,2026-04-15T19:18:28Z,WS-IT-02,ConnectionSuccess,10.0.27.167,Private,53790,172.217.14.110,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,lwoods,9d9053a4f25ff1818e1932d78faaf1df1a5e409530fd879938108bb6f1759f4e,DeviceNetworkEvents
2026-04-15T19:19:10Z,2026-04-15T19:19:10Z,SVR-DC-01,ConnectionSuccess,10.0.20.208,Private,57055,52.96.165.18,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,rmorales,c5230f160760d66ffe383b3b072a4e8b9ac582f26f98ee8f65ccaf102728d712,DeviceNetworkEvents
2026-04-15T19:22:14Z,2026-04-15T19:22:14Z,LAP-SALES-03,ConnectionSuccess,10.0.3.113,Private,61868,157.240.22.35,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,lwoods,0142bd2f33f1c1a8b21f74fe6837545e0d9dde6908a31029c9fe5c8b26b29bae,DeviceNetworkEvents
2026-04-15T19:23:31Z,2026-04-15T19:23:31Z,LAP-EXEC-01,ConnectionSuccess,10.0.24.188,Private,62418,23.40.44.17,Public,443,,Tcp,code.exe,C:\Program Files,code.exe,jharris,7feacc669ab57834db62404eb40f30fd22ec915a5cf0e978eab15a77a0f7b739,DeviceNetworkEvents
2026-04-15T19:27:47Z,2026-04-15T19:27:47Z,WS-MKT-02,ConnectionSuccess,10.0.12.177,Private,61713,20.232.97.97,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,dkim,cd804f2d8185e88a6292eed966062e7fec8cf760c936a3c5a9341a6dff9dfbb9,DeviceNetworkEvents
2026-04-15T19:32:27Z,2026-04-15T19:32:27Z,WS-MKT-01,ConnectionSuccess,10.0.21.186,Private,65008,23.40.44.17,Public,8443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,agarcia,954b7e39bc8a3d45bd0e810e9c0cb5ee38842270543f2e6b2b4eb127461bd6e5,DeviceNetworkEvents
2026-04-15T19:37:30Z,2026-04-15T19:37:30Z,WS-OPS-02,ConnectionSuccess,10.0.29.59,Private,58423,52.96.165.18,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,lwoods,f84d1ca65af102260fc0c2e5e287c628b9b9ea3a748cf4d8444f788d9efe429f,DeviceNetworkEvents
2026-04-15T19:40:40Z,2026-04-15T19:40:40Z,WS-IT-01,ConnectionSuccess,10.0.18.127,Private,55757,104.18.32.115,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,sthompson,1979269503712020effb464a947e51acd35f0378593f2d5737898b7b4c0dfbfe,DeviceNetworkEvents
2026-04-15T19:40:54Z,2026-04-15T19:40:54Z,WS-IT-02,ConnectionSuccess,10.0.7.245,Private,60204,151.101.1.69,Public,443,,Tcp,svchost.exe,C:\Windows\System32,svchost.exe,tnguyen,66a258cf0be9132c9a43999a56696cf7d124c9f34ee005781219b7fdc0ce2384,DeviceNetworkEvents
2026-04-15T19:41:57Z,2026-04-15T19:41:57Z,WS-OPS-01,ConnectionSuccess,10.0.26.243,Private,65258,23.40.44.17,Public,443,,Tcp,SearchHost.exe,C:\Windows\System32,SearchHost.exe,sthompson,0faa990ee73b6c5148cd0105a4a976331eb84337c03b495a6ed532aee405f678,DeviceNetworkEvents
2026-04-15T19:42:02Z,2026-04-15T19:42:02Z,SVR-DC-01,ConnectionSuccess,10.0.24.212,Private,50492,20.232.97.97,Public,443,,Tcp,firefox.exe,C:\Program Files,firefox.exe,jharris,400d511ef399d0e4caf2d758b64fd990b0e19083f6f3de7fb442de7ca72fc216,DeviceNetworkEvents
2026-04-15T19:48:01Z,2026-04-15T19:48:01Z,WS-MKT-01,ConnectionSuccess,10.0.24.165,Private,61549,142.250.80.78,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,agarcia,b3682bdf449562d9161e97c59941add9802b048c5f7e803603168d9461e86b57,DeviceNetworkEvents
2026-04-15T19:58:59Z,2026-04-15T19:58:59Z,SVR-WEB-01,ConnectionSuccess,10.0.4.137,Private,62001,172.217.14.110,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,bsato,599fec85e06c71a7d4f6f59a0794d5ea4824f474527beaed2f2d96efffe73489,DeviceNetworkEvents
2026-04-15T20:02:58Z,2026-04-15T20:02:58Z,WS-DEV-02,ConnectionSuccess,10.0.11.122,Private,58274,104.18.32.115,Public,80,,Tcp,code.exe,C:\Program Files,code.exe,tnguyen,a0cdec68b1d201d93406001ae822ffc790e611128e82a61aa5b072caf2f5a49c,DeviceNetworkEvents
2026-04-15T20:05:04Z,2026-04-15T20:05:04Z,SVR-DC-01,ConnectionSuccess,10.0.15.123,Private,50404,13.107.42.14,Public,443,,Tcp,SearchHost.exe,C:\Windows\System32,SearchHost.exe,rmorales,de18ef867893b07447f2b844bd4d272ead94a1126f2cf9961be08e75adc0bb4f,DeviceNetworkEvents
2026-04-15T20:10:52Z,2026-04-15T20:10:52Z,SVR-DC-01,ConnectionSuccess,10.0.6.153,Private,52422,52.96.165.18,Public,443,,Tcp,svchost.exe,C:\Windows\System32,svchost.exe,tnguyen,cbc57524eb6915b539d407ba2640bee2bab3b027acdfd635d839ce55f121028f,DeviceNetworkEvents
2026-04-15T20:11:19Z,2026-04-15T20:11:19Z,WS-OPS-01,ConnectionAttempt,10.0.16.171,Private,51927,40.99.4.34,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,mwhite,594accc2e33b55c5639e0783d298cb4d11640b355e2f546e1144146e10c93453,DeviceNetworkEvents
2026-04-15T20:14:08Z,2026-04-15T20:14:08Z,LAP-EXEC-01,ConnectionSuccess,10.0.14.75,Private,60377,142.250.80.46,Public,53,,Tcp,chrome.exe,C:\Program Files,chrome.exe,rmorales,48149e9bb6b7fbca730f9119f0fa2fac94db49812d8dabe9d9744b626858ff9b,DeviceNetworkEvents
2026-04-15T20:16:25Z,2026-04-15T20:16:25Z,WS-OPS-01,ConnectionAttempt,10.0.2.92,Private,63746,23.40.44.17,Public,80,,Tcp,Teams.exe,C:\Program Files,Teams.exe,bsato,ecc94f325c8758ddb5c4f224c1bd2bc3995fa829269204661e3b9abba8d246fa,DeviceNetworkEvents
2026-04-15T20:20:34Z,2026-04-15T20:20:34Z,WS-FINANCE-01,ConnectionAttempt,10.0.26.45,Private,51858,142.250.80.78,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,mwhite,2199f38b4c480aee942bf5c6e2b5933b097812a457f9b20afd89072d52ad8210,DeviceNetworkEvents
2026-04-15T20:22:47Z,2026-04-15T20:22:47Z,WS-IT-02,ConnectionSuccess,10.0.13.198,Private,57260,199.232.65.69,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,agarcia,e6762bc205ba9b96a2f7db26e03a97810e21b637eb7d55fce094d0d231728189,DeviceNetworkEvents
2026-04-15T20:28:58Z,2026-04-15T20:28:58Z,WS-OPS-01,ConnectionSuccess,10.0.15.179,Private,52484,157.240.22.35,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,lwoods,882451806c8e44f1fd9f1fc2e0ab43655448adeff1150a75a99a14e9b0546cc2,DeviceNetworkEvents
2026-04-15T20:31:32Z,2026-04-15T20:31:32Z,SVR-WEB-01,ConnectionSuccess,10.0.14.111,Private,50929,172.217.14.110,Public,8443,,Tcp,SearchHost.exe,C:\Windows\System32,SearchHost.exe,mwhite,a00d713841b9b416bca8a924ffc176228c74dc4e2c2b19af794ac941dbd7410e,DeviceNetworkEvents
2026-04-15T20:34:40Z,2026-04-15T20:34:40Z,LAP-EXEC-01,ConnectionSuccess,10.0.25.143,Private,64888,151.101.1.69,Public,80,,Tcp,svchost.exe,C:\Windows\System32,svchost.exe,agarcia,c6d77365dae285e8662ec90b3c87b29041036a6871771c62366760b2513aaeaa,DeviceNetworkEvents
2026-04-15T20:49:23Z,2026-04-15T20:49:23Z,WS-DEV-02,ConnectionSuccess,10.0.20.32,Private,61533,157.240.22.35,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,bsato,96b19a75545b2936dd46be87c52f0d84a7da00c7c54a5ff5908dd53bd3537848,DeviceNetworkEvents
2026-04-15T20:50:23Z,2026-04-15T20:50:23Z,WS-OPS-01,ConnectionSuccess,10.0.18.84,Private,61975,142.250.80.46,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,jharris,da69e2d6d505a7532cdb9f30ce4d59fabcfbd1f17da24319c69d807d66c0df13,DeviceNetworkEvents
2026-04-15T20:54:26Z,2026-04-15T20:54:26Z,SVR-DC-01,ConnectionSuccess,10.0.18.110,Private,49633,104.18.32.115,Public,443,,Tcp,svchost.exe,C:\Windows\System32,svchost.exe,rmorales,b4b51c9db1e022a41465f37c7de9212f80ccc85a322d2222e9540bd7cfe4dfa9,DeviceNetworkEvents
2026-04-15T20:57:57Z,2026-04-15T20:57:57Z,LAP-SALES-03,ConnectionSuccess,10.0.26.137,Private,58805,157.240.22.35,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,bsato,c2c1a94acb8bdfd240da1c378e3a0c01c539152599142e2fa01dbfefe49b6aaf,DeviceNetworkEvents
2026-04-15T20:59:46Z,2026-04-15T20:59:46Z,WS-MKT-02,ConnectionFailed,10.0.8.13,Private,64506,172.217.14.110,Public,443,,Tcp,firefox.exe,C:\Program Files,firefox.exe,sthompson,707be59b4ffa25d63acb6eff1aafa36f2f3e730f0f2aa5811189438917a4aa10,DeviceNetworkEvents
2026-04-15T21:05:35Z,2026-04-15T21:05:35Z,WS-MKT-01,ConnectionSuccess,10.0.28.237,Private,49353,199.232.65.69,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,olopez,db6c45b18d8bcbf7acf8b45e10ad5f227f671cd2f22d95d48a72f7e968a4aeb8,DeviceNetworkEvents
2026-04-15T21:08:39Z,2026-04-15T21:08:39Z,WS-MKT-01,ConnectionSuccess,10.0.15.94,Private,63053,157.240.22.35,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,rmorales,d98284c265a8f300d192881792411f05931d66e3d13810a12b76ca658185fb17,DeviceNetworkEvents
2026-04-15T21:10:42Z,2026-04-15T21:10:42Z,SVR-DC-01,ConnectionAttempt,10.0.7.168,Private,56082,13.107.42.14,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,rmorales,556486882e5898edc44e8410c3b1eff10365f00bfdcdcfccfe5f58a13685a693,DeviceNetworkEvents
2026-04-15T21:15:37Z,2026-04-15T21:15:37Z,LAP-EXEC-01,ConnectionSuccess,10.0.17.213,Private,61200,13.107.42.14,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,mwhite,9eb744d7e2f90b794298b0839e876a61abcaeae2bec49ae80cd7438858d6b503,DeviceNetworkEvents
2026-04-15T21:16:37Z,2026-04-15T21:16:37Z,WS-OPS-01,ConnectionFailed,10.0.25.169,Private,59807,13.107.42.14,Public,80,,Tcp,msedge.exe,C:\Program Files,msedge.exe,dkim,6cc44aeff69dfd62446c865d88bb9a2223d6b41ef6ce76d182a94db07fbcf355,DeviceNetworkEvents
2026-04-15T21:16:39Z,2026-04-15T21:16:39Z,SVR-DC-01,ConnectionSuccess,10.0.29.108,Private,49326,13.107.42.14,Public,8443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,sthompson,7d1a662b927f9d58dfc85fb17afb119ba6c096088051e5b95220a7e8202c6798,DeviceNetworkEvents
2026-04-15T21:16:46Z,2026-04-15T21:16:46Z,WS-IT-02,ConnectionSuccess,10.0.10.233,Private,56343,157.240.22.35,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,tnguyen,3f49921f55ef91273d934216d8208804b0689f8d1d02b8fa3bd753b1edc1017c,DeviceNetworkEvents
2026-04-15T21:24:42Z,2026-04-15T21:24:42Z,SVR-DC-01,ConnectionSuccess,10.0.19.227,Private,53664,20.232.97.97,Public,443,,Tcp,firefox.exe,C:\Program Files,firefox.exe,lwoods,c171fb487dcb9f754ac27d053d157f8c929140e17884a1bbc26021de11d1af18,DeviceNetworkEvents
2026-04-15T21:29:14Z,2026-04-15T21:29:14Z,SVR-DC-01,ConnectionSuccess,10.0.11.27,Private,53490,23.40.44.17,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,olopez,aaf4cb2258488a75a022d7870faf45612476d955bf46cfb4a1b5e1e3274c02e0,DeviceNetworkEvents
2026-04-15T21:30:45Z,2026-04-15T21:30:45Z,WS-DEV-02,ConnectionSuccess,10.0.2.116,Private,49911,23.40.44.17,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,mwhite,d7d21a0454290216445484813388719aaa19000d48bdb7115dec1b28fcee27c3,DeviceNetworkEvents
2026-04-15T21:34:49Z,2026-04-15T21:34:49Z,WS-MKT-02,ConnectionAttempt,10.0.15.93,Private,52658,13.107.42.14,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,sthompson,8009a5c173a2c9f889422acc7239b0d7b98b1f562cb421eefe8e110e44172366,DeviceNetworkEvents
2026-04-15T21:39:27Z,2026-04-15T21:39:27Z,SVR-WEB-01,ConnectionSuccess,10.0.7.101,Private,58418,20.232.97.97,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,kpatel,ef6f8a6349c7f6a896ddd3f54ef9bdb8f921afcab4d99e6cda7c8b6a00a9ac86,DeviceNetworkEvents
2026-04-15T21:42:23Z,2026-04-15T21:42:23Z,LAP-EXEC-01,ConnectionSuccess,10.0.17.224,Private,59875,23.40.44.17,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,mwhite,32965b573c16ef4280942feb6b56083cc259d4a5427070f542b845833dfa6f6a,DeviceNetworkEvents
2026-04-15T21:50:25Z,2026-04-15T21:50:25Z,WS-IT-02,ConnectionSuccess,10.0.21.86,Private,53199,52.96.165.18,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,mwhite,4007e46bf2eda87915f4fe5bd7263b9d73f58c599f6d8cdc22855f56b5a61f84,DeviceNetworkEvents
2026-04-15T21:51:06Z,2026-04-15T21:51:06Z,WS-IT-02,ConnectionSuccess,10.0.4.28,Private,54451,157.240.22.35,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,jharris,6b0772095303378d9932e7972476640035f45e329dbc7059dae7e31e1943a931,DeviceNetworkEvents
