TimeGenerated,Timestamp,DeviceName,DeviceId,AccountName,AccountDomain,FileName,FolderPath,ProcessCommandLine,ProcessId,SHA256,SHA1,MD5,FileSize,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessCommandLine,InitiatingProcessId,InitiatingProcessAccountName,InitiatingProcessSHA256,InitiatingProcessSignatureStatus,InitiatingProcessSignerType,ProcessIntegrityLevel,ProcessTokenElevation,Type
2026-04-29T03:39:23Z,2026-04-29T03:39:23Z,SVR-WEB-01,dev-svr-web-01,bsato,CORP,Teams.exe,C:\Program Files,Teams.exe,7780,cccc7dd941324692940292e3d311ee281e6d77f2a8bb3996cceb9929e9f4bcb5,eb150ca14e7163f49a5107e7bcfe7b6ed6c7746f,2c6b112b9ba16947d9a3dca8893078c5,1250759,chrome.exe,C:\Windows,C:\Windows\chrome.exe,3537,bsato,e4036aa45c147324ae93262e38d230f4d1bf7930997d6310d2edb028210ec704,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:39:24Z,2026-04-29T03:39:24Z,WS-OPS-02,dev-ws-ops-02,ehernandez,CORP,Teams.exe,C:\Program Files,Teams.exe,8463,0b999e48f6d40219ce2c584318309ba8b5d2169ae907e2f1b3a865776581b3e3,b59b5f7658eb8d5f81561215d5bbe7eabcb994bb,b43e7bf90889e72934d04b7d940b1b54,2000689,svchost.exe,C:\Windows,C:\Windows\svchost.exe,6281,ehernandez,adf3d151a5f4b3a2556b60c542b4853334c59f6ba302d48c1e50db3a09ea6185,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:39:28Z,2026-04-29T03:39:28Z,WS-DEV-02,dev-ws-dev-02,tnguyen,CORP,chrome.exe,C:\Program Files,chrome.exe,5920,5eb03fa709e3af25812401b49abf1225b5f22afb62e07ee5f695408436693a5d,7874f03d17ed2adbb5fb9c1bcbfc467bc19f696f,3c3d2b289bdea93b7b74168bf2011d42,4760453,svchost.exe,C:\Windows,C:\Windows\svchost.exe,539,tnguyen,8d849186399802dd8a11dc38dfa06b6bf9162225ba3f261d335a0d2ba07977f7,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:39:34Z,2026-04-29T03:39:34Z,WS-DEV-02,dev-ws-dev-02,dkim,CORP,code.exe,C:\Program Files,code.exe,7319,57b529356dcd35ca175c1b9e4bbd4dacc80248f26a0bbac2638fba9aed17d619,3f0a59697357bd39e9614a11f5366850868ba2cc,ce8752e1a883f048eebf6f2ee5e447ec,4116088,svchost.exe,C:\Windows,C:\Windows\svchost.exe,6198,dkim,4519cd71cef10810db6c5dca903ad29c66cf642e8524fc4533a3503697fb9c3a,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:39:36Z,2026-04-29T03:39:36Z,WS-DEV-02,dev-ws-dev-02,bryce,CORP,powershell.exe,C:\Windows\System32,powershell.exe,6278,dddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd,000000000000000000000000730ea284d8ff6251,00000000000000007a74acd822b59a02,2226802,explorer.exe,C:\Windows,C:\Windows\explorer.exe,2268,bryce,0000000000000000000000000000000000000000000000000acb7d2b05652e37,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:40:02Z,2026-04-29T03:40:02Z,SVR-DC-01,dev-svr-dc-01,mwhite,CORP,svchost.exe,C:\Windows\System32,svchost.exe,6421,89840a7bcbe798666255f464b18fb2a90a1adc3c2c30b5a1fd486da4238f18fa,146f7b99f9231695670ed233fd7933a9c8e7fba3,4a9ca72ba28a81df03fa406bf969826b,4126766,services.exe,C:\Windows,C:\Windows\services.exe,8190,mwhite,a28688abe0af1aaf6cbfe44dd10937ccdb7a69a6f8150f7be8cafde6eb977187,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:40:06Z,2026-04-29T03:40:06Z,WS-HR-03,dev-ws-hr-03,dkim,CORP,chrome.exe,C:\Program Files,chrome.exe,5995,c14063edda4aab2c0c1bb03fe0912d08dff8bc82fdbd26dc112914dcd5259db0,9ccab9134ecd46c72df1b66923b5a2912b36a208,fe5380769b3be9525388ec824aa935cf,4171621,svchost.exe,C:\Windows,C:\Windows\svchost.exe,4550,dkim,1c1302c4bfed386006a7a262ee5d33e3e7881136c9183771324555cf5e52ce07,Microsoft,Microsoft,Low,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:40:11Z,2026-04-29T03:40:11Z,WS-FINANCE-01,dev-ws-finance-01,tnguyen,CORP,powershell.exe,C:\Windows\System32,powershell.exe,9423,f34b01de67391f8d8a822c19d99788a163521ace8fea94e88d618ac22bd7756e,c23e96cedaa2d6f8a1fa298b73f6c4629fe710e2,174d094cb5d56cc397666629479e7879,843594,RuntimeBroker.exe,C:\Windows,C:\Windows\RuntimeBroker.exe,7958,tnguyen,8a5bbee3a670cd3bd9a8bb4a98f643e43931edb873bb13acbcadf90d6a23e8e7,Microsoft,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:40:14Z,2026-04-29T03:40:14Z,WS-IT-02,dev-ws-it-02,kpatel,CORP,explorer.exe,C:\Windows\System32,explorer.exe,8313,0e108f995d3b8805986b4b89f542e6729fafd98dc0c5bc5e7e3a35845702b6af,5019e170f8f3e3e3f5a02df4659586265cfbbc05,63aa65629d25bad70d29828958d23383,1821956,explorer.exe,C:\Windows,C:\Windows\explorer.exe,3229,kpatel,9e35d1f7ca3dabf7ada7d4b14d74e55ff60f4bf1915d58e22c8a8e75220f9b96,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:40:33Z,2026-04-29T03:40:33Z,SVR-DC-01,dev-svr-dc-01,mwhite,CORP,notepad.exe,C:\Windows\System32,notepad.exe,2727,fd9dcedbcf411db60ebc1b07e8f919a8398cf1b647305a799dd5f314d2f4f4a3,5bd84e7f347a7f140503c59f84fd1770c0b9ce4a,6d1ab6ce0b3a466f2e0ff9dcd7e74871,285533,explorer.exe,C:\Windows,C:\Windows\explorer.exe,3457,mwhite,de3e3171c63db59b7ee5bcf4d48598319f97c3ae8ed680b8d9093ba0fe1f9274,Microsoft,Microsoft,System,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:40:50Z,2026-04-29T03:40:50Z,WS-HR-03,dev-ws-hr-03,kpatel,CORP,msedge.exe,C:\Program Files,msedge.exe,9432,34fccf8bd907079ed498d2a566836cfbbad53fd062468a7c946739119a656550,a4b6a4ae782ae4cbfc9267828cb98790d3c4e024,970a7724db6ab2a2c9dd916fe1ca88ce,3007060,RuntimeBroker.exe,C:\Windows,C:\Windows\RuntimeBroker.exe,3231,kpatel,9e7da196bd1f4b997535b710b5a8c5e7169bbeec3268dfd10f07b491d62561a6,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:40:53Z,2026-04-29T03:40:53Z,LAP-EXEC-01,dev-lap-exec-01,lwoods,CORP,notepad.exe,C:\Windows\System32,notepad.exe,8683,96718182c897d47bcd7d5c95280a31ff2170420f435cd9c17e10a08dc1f01efa,9a5bd679c8916c88be240e41994230e63b334040,6741767f9642baaa5323256ba3ea943b,3147888,OUTLOOK.EXE,C:\Windows,C:\Windows\OUTLOOK.EXE,1453,lwoods,d9a3a2248dcba918d1d1e118748c652989c002801ec8ff849062d84c81b6a5d3,Microsoft,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:41:03Z,2026-04-29T03:41:03Z,WS-MKT-02,dev-ws-mkt-02,kpatel,CORP,chrome.exe,C:\Program Files,chrome.exe,5604,b8dff4888b336e0cf508e625b19edc7888a9f947f83a7275a62bb795683eb9bb,4aad36d6188627e99337abd0f53655c5d76c7914,8ca3f33faa476418d9ee361bc29a011f,713690,explorer.exe,C:\Windows,C:\Windows\explorer.exe,9741,kpatel,ee1a1c13ca05f86efeb302af6c98e89456637382cfa6a73042234eec31352943,Valid,Microsoft,Low,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:41:15Z,2026-04-29T03:41:15Z,WS-DEV-02,dev-ws-dev-02,tnguyen,CORP,conhost.exe,C:\Windows\System32,conhost.exe,4924,b5961845f993c65067a0503f2a64e79e1b6db7d4ec3b958dcb91721b29361f78,fa20f84ea619c76d1882e87eaaa2362f5bce38d3,6a6118fb264974a73365d2a34231a7a9,3353207,svchost.exe,C:\Windows,C:\Windows\svchost.exe,2929,tnguyen,b315d1befd288015bf1864f3df4d0acae2865d659f2d1b92f5ba82e73e8ecdd5,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:41:22Z,2026-04-29T03:41:22Z,WS-FINANCE-01,dev-ws-finance-01,sthompson,CORP,svchost.exe,C:\Windows\System32,svchost.exe,9739,e9cf7122252eae12c4127478b1dca04a46d1c2761b68af26f4d1677a14353681,17941069da1befdce7d5324de2f7f13b34736e4e,e34b6cb2667b92ee2c6e1e9b7679796f,1071906,svchost.exe,C:\Windows,C:\Windows\svchost.exe,9022,sthompson,6fe8717c199711681a75d0984f42ad078ace094474d02f462e8b8d165547d424,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:41:51Z,2026-04-29T03:41:51Z,WS-IT-02,dev-ws-it-02,kpatel,CORP,RuntimeBroker.exe,C:\Windows\System32,RuntimeBroker.exe,5975,753d82864aefb44fa959a4d732980fd1b6064084cf0df56f325dfee38ca69054,dc454eba11da407db94eaf1d7de851abac0200a5,6bce03f74cbfb69da7e7f34f6108f4da,4652476,svchost.exe,C:\Windows,C:\Windows\svchost.exe,9464,kpatel,7f33c3e6396a03228923636c7f378ff00cfaa7aa98fb9c1d5dc38a8386bd06e3,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:41:51Z,2026-04-29T03:41:51Z,WS-MKT-01,dev-ws-mkt-01,rmorales,CORP,code.exe,C:\Program Files,code.exe,5866,0f7ad4b2be61b2c853b13cda2ab142d9e4c300bfd4ff9530dc3085531d838ae9,0c3668858c4fce0c6a47ed08f812776356ec2ca4,4d7c1573cccd56a3ba7e65e0519604aa,120752,explorer.exe,C:\Windows,C:\Windows\explorer.exe,9565,rmorales,3054791e6bb8dfca075ceef66fc03812d639e73ec8e35c4aa53253141ed7c0ae,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:42:17Z,2026-04-29T03:42:17Z,WS-IT-02,dev-ws-it-02,agarcia,CORP,OneDrive.exe,C:\Program Files,OneDrive.exe,8061,936f50b1aa26d5fd95f7f9c1cd0ad1ee789ee3b46d3c99c99b10cbd07438f149,c4f5b0f5ab116f730701fd1cb9790244990597d9,cb619b97c078029e239295576c8cf298,3000793,svchost.exe,C:\Windows,C:\Windows\svchost.exe,4524,agarcia,547020ffc0bb46f136eb066fac2c7a6ef9c571182984cb81def3ae6ed755e372,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:42:32Z,2026-04-29T03:42:32Z,WS-MKT-01,dev-ws-mkt-01,tnguyen,CORP,SearchHost.exe,C:\Windows\System32,SearchHost.exe,6185,14587e13f40f9b3402d7fcbaf15bfee735de46f0c461d4e667b7c1959b958530,68b3d40a3dbb5adb2e5836b1c859d97716b48b91,704e6effed390bdfd975f7d9539fe827,1850952,services.exe,C:\Windows,C:\Windows\services.exe,2603,tnguyen,021cbe86af6e669b7e33103b924005ac3caad1e9c9ce37d363133220e6389855,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:42:42Z,2026-04-29T03:42:42Z,SVR-DC-01,dev-svr-dc-01,agarcia,CORP,svchost.exe,C:\Windows\System32,svchost.exe,8888,50a77457250ac46819ab6e6f43799c3785b39aac9f038e80d0901277aa24dbe5,292783f6fd27d366a6b83365d49e86fd0b0fc18a,1203ffa73c96f52e2c9490e8e46227a9,4443614,services.exe,C:\Windows,C:\Windows\services.exe,1028,agarcia,61225ea2bcd8db82df7301484b875c1f8ee1cf6ba751b67b909a2a15c9ea52de,Valid,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:43:09Z,2026-04-29T03:43:09Z,WS-MKT-02,dev-ws-mkt-02,dkim,CORP,conhost.exe,C:\Windows\System32,conhost.exe,3853,d9b98c2de3de526cdd8431b58a66c68e1ac16189acf6838b3111431bd60e5b07,beca655c5f9625c42a2b46ae90300a3eb7a97d5e,b5c59a989cbb85354e0515bbbabaa3d4,1537386,chrome.exe,C:\Windows,C:\Windows\chrome.exe,2872,dkim,fe954e7b64e8664559d0c5a19fffd6e66464bf92e5f6c24465d3747948b5e7df,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:43:17Z,2026-04-29T03:43:17Z,SVR-WEB-01,dev-svr-web-01,sthompson,CORP,chrome.exe,C:\Program Files,chrome.exe,6244,6fa176447ab988bf1cc0333467f050246c74d202034a3e57a8053f52b6af73f7,862c162eb90ff807285cfc07648681bc3c2cc954,5199f63253ced27b5a6ceb6ae3b264b9,911666,explorer.exe,C:\Windows,C:\Windows\explorer.exe,1085,sthompson,7d378f15144cf15761296abebba0c073bcba7e26a891613aded969bd24cc5190,Microsoft,Microsoft,System,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:43:33Z,2026-04-29T03:43:33Z,WS-OPS-02,dev-ws-ops-02,jharris,CORP,chrome.exe,C:\Program Files,chrome.exe,9734,8fced0989802d3dd20e732518e9450042f5aaadc9b245ebd02e273c59a5f7529,7b0ed23731e701ca3b421ede300f5e5398c9ec0d,f7f65458ebbb1f79e1bd1324bae742b6,3494067,explorer.exe,C:\Windows,C:\Windows\explorer.exe,4320,jharris,3ae79ea8192a2903bd13bc5aaa6d3bf50acdb67d29182175616e47b653cf8d46,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:43:37Z,2026-04-29T03:43:37Z,WS-MKT-01,dev-ws-mkt-01,ehernandez,CORP,code.exe,C:\Program Files,code.exe,5658,45411ac8921624108e677a8444be57f82819069c8b3c66218c196b0adfcdee32,3839380159fc7bee2a59552776c0acda809e28d0,bf4cc4311ea489cd6c1ccf68c4462fba,4015168,svchost.exe,C:\Windows,C:\Windows\svchost.exe,3441,ehernandez,d516a33afc292e3c75614b9cf80cf12f72c7c02e810a531526853b01c46226be,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:44:06Z,2026-04-29T03:44:06Z,WS-MKT-01,dev-ws-mkt-01,kpatel,CORP,chrome.exe,C:\Program Files,chrome.exe,9922,73783be6b6a989cbc1aa790b152032236602c2d6deac8d24d65e718d3b7d9e39,36328af943c8f4343d2cc4b5d2f0b0dfb081a0b3,6b944fef829bb6dfae46afe36ddeb2a2,577988,code.exe,C:\Windows,C:\Windows\code.exe,9661,kpatel,50a70d30886145386cb587d6d7203586ac0c53d62a76c587a3be7c6e33a8b3c2,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:44:14Z,2026-04-29T03:44:14Z,WS-FINANCE-01,dev-ws-finance-01,olopez,CORP,Teams.exe,C:\Program Files,Teams.exe,2464,3e52df698ea5f99fd518284bed55cd023080199fc91a0ed860933e0a994fa1da,d71e19d4c2b87aa00cec4df40d67594bc7c8de7d,2571383fe3fe216f8ce335f2dfc0d232,1644688,svchost.exe,C:\Windows,C:\Windows\svchost.exe,1169,olopez,af6e18a681969b0c00039c5433c32c0c80679aa69cce9660f012217d92aec74c,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:44:24Z,2026-04-29T03:44:24Z,WS-FINANCE-01,dev-ws-finance-01,ehernandez,CORP,explorer.exe,C:\Windows\System32,explorer.exe,2917,66a9df7accb31bea789d60c9270ec9ec6dbc88ae27d10330126fbbc69075e9e3,eed4022edabf3b9f40ca2e1a0528150899325f0f,f710fd2e670ec40fc23afad8a3697695,4937097,svchost.exe,C:\Windows,C:\Windows\svchost.exe,8395,ehernandez,abd1a3241942c48353b5f5995c7960ebef952b808a9438610416aad514bec9e0,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:44:40Z,2026-04-29T03:44:40Z,WS-MKT-01,dev-ws-mkt-01,agarcia,CORP,msedge.exe,C:\Program Files,msedge.exe,2033,abbd4b55d5582f804143df94fc8994a6d27bec89cee860c118fb6f4a17e83bc8,bfbf8d278a7f11de06805e0dec97e06026d75c94,672b84909f7c3b2ced1b3a9846ca4694,4247091,RuntimeBroker.exe,C:\Windows,C:\Windows\RuntimeBroker.exe,2487,agarcia,9dc45939ef89d63087ad0cea617eb253ef1509887ab9fa9673e29f3de1d315dc,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:44:44Z,2026-04-29T03:44:44Z,WS-MKT-01,dev-ws-mkt-01,rmorales,CORP,svchost.exe,C:\Windows\System32,svchost.exe,1305,ee26605bc8178329fc47ec562cff9fb192f479dc861afe588bb106228b49161c,c0d54d16e7e7aa64666e49030dcc53b245df0f4a,95387a8d402af373fa46150bcc34c737,805261,OUTLOOK.EXE,C:\Windows,C:\Windows\OUTLOOK.EXE,7705,rmorales,4e67b64e750021daf6ad9447cb730dcb83f9c8ee12ebbb91727dc5209eb0f1d9,Microsoft,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:44:49Z,2026-04-29T03:44:49Z,WS-IT-02,dev-ws-it-02,mwhite,CORP,Teams.exe,C:\Program Files,Teams.exe,8753,77cb658c115ce5ff30ffddef0443629f240509ca129e95f4855f34fa9ca1155e,869a4af944eb3f6b50a1dace46c3ea8bcb63b5fe,5cbe64696fc1a41dab5edbaab2f793f0,264741,code.exe,C:\Windows,C:\Windows\code.exe,7459,mwhite,b0fd70f2ded7079880f10a10235f030b0e80ec35ebebc317d0ae0fb1feb4a01a,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:45:17Z,2026-04-29T03:45:17Z,LAP-EXEC-01,dev-lap-exec-01,kpatel,CORP,Teams.exe,C:\Program Files,Teams.exe,6551,cda25b54e1e1081b137000faea4dacf846d16c55aac2cf01c66e789bef4a7791,26c9b054d1663cde9304610bd1268be20a06276b,12061381151374b051c9eec22458c7c2,4042830,explorer.exe,C:\Windows,C:\Windows\explorer.exe,3047,kpatel,331a9990429abcff11acd25d3ddf5a8f6217fa72fda987999c6b7060e37ccab9,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:45:32Z,2026-04-29T03:45:32Z,WS-MKT-01,dev-ws-mkt-01,lwoods,CORP,msedge.exe,C:\Program Files,msedge.exe,1139,6a7d07b5b44584d76b09c3a65100d30e2cf102692db77535c3dd9d32f07f6b78,352c4b74577e83f0eb3a63558d2fb62663322710,c87255ac171b7c100d37979e5174fcd7,3074727,svchost.exe,C:\Windows,C:\Windows\svchost.exe,2354,lwoods,edb2f326d356e913153a64f9d4d5c49a14e35dd043a59e2e3ca83fd9d25b5c98,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:45:54Z,2026-04-29T03:45:54Z,WS-MKT-01,dev-ws-mkt-01,tnguyen,CORP,msedge.exe,C:\Program Files,msedge.exe,8926,47352aafe1f20a062745271a8a1bda824e600aaf32796a8e842368bd68d88e24,9cd23068c52f073e232974cc29a7c165030ac5a8,e9616bde5f65b9c4010a5ebbedfc791c,2743218,services.exe,C:\Windows,C:\Windows\services.exe,6329,tnguyen,adea66cb2db1976caa5f3feb38c07cdac1ee65a9e9cefc386bf7686af37dac45,Valid,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:46:28Z,2026-04-29T03:46:28Z,LAP-SALES-03,dev-lap-sales-03,jharris,CORP,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,4332,4fc192fb6449cc633a3e3dde256ee7cfe5a7a7d7f71862898e1c48272df4c0df,84b72f8cdcfbc47fdd506fa5224c88bfa2f27069,54f897bd6f7ead99a55fbc440019458c,2266432,svchost.exe,C:\Windows,C:\Windows\svchost.exe,7812,jharris,b1f1ba76691d4c9671b7e80a8951906b7e2899aa745a32b40ee700e2058156d5,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:46:34Z,2026-04-29T03:46:34Z,WS-HR-03,dev-ws-hr-03,rmorales,CORP,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,8169,e61f93675d10a2ea60f740841707cc69f1f1e14e9d2336234bf5a98ddcd23ea9,77092db5c1d7e41b4c31c0e6923231bb28cc5907,f999b1f9b2d6b9c699f0a92a5245845b,3838557,svchost.exe,C:\Windows,C:\Windows\svchost.exe,7356,rmorales,1374b83a614509c52b90d66f48ca06c19f89f4e7c0315f2a832a2beac8f2b89f,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:46:41Z,2026-04-29T03:46:41Z,SVR-DC-01,dev-svr-dc-01,kpatel,CORP,OneDrive.exe,C:\Program Files,OneDrive.exe,4158,ed23d3595611c41fe1dc74bb363c23195d3c07176fac97cb33df36e916f6f961,48be14e6f557af1c988f526ff9b97a7d8871ce9e,47fd16f243d707c22cf795e5d8f1700b,4558734,explorer.exe,C:\Windows,C:\Windows\explorer.exe,6664,kpatel,ae28e8a854c0c1c5fff24f8af87da43286cdf9e6c00a8dbd5210cb5b58851ce0,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:46:48Z,2026-04-29T03:46:48Z,WS-FINANCE-01,dev-ws-finance-01,lwoods,CORP,Teams.exe,C:\Program Files,Teams.exe,3920,51863fe12da77336c0187194f2f9e4477dbf352b6757756dd3b636d48361f52e,820a7437e51fb1dac1ca9e40f67ff0b147f44c69,048e5d965b5e874ae0a0d37d9fb3186f,3479327,svchost.exe,C:\Windows,C:\Windows\svchost.exe,2022,lwoods,a555b1d093bd8c356315bdcb45254c5535df48493c941c6e0c22e57d8a05f8bc,Microsoft,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:46:49Z,2026-04-29T03:46:49Z,WS-OPS-02,dev-ws-ops-02,rmorales,CORP,code.exe,C:\Program Files,code.exe,1156,ef82f3798f347a26de06a7f9a1c6b23fdc3363890086b432bfc4ec56fe8d61d6,b36b6f0a6759f8e5dabc6f106d37ba2f31b7d8bc,e1d76c77f2fc500b1649b8fc465dc675,4809117,explorer.exe,C:\Windows,C:\Windows\explorer.exe,9510,rmorales,d42a9a5c88a69210573106212069a8aac63b97ca3f061dc3cc1f1de720893b1f,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:47:06Z,2026-04-29T03:47:06Z,WS-OPS-02,dev-ws-ops-02,jharris,CORP,code.exe,C:\Program Files,code.exe,5086,eb9d15bf433de7a8f8c88e367e18139465247fd170350e3727ba2dff836242e1,9e78460fab17bd59a9598e1963c49ac422b16a2c,6b07b74aec8bc48ade21ac6fec492320,2019488,explorer.exe,C:\Windows,C:\Windows\explorer.exe,6045,jharris,3ce9def16c208d9038701a509f2a8aa7521bc4042859de47f1fa85797e0eb49c,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:47:12Z,2026-04-29T03:47:12Z,WS-DEV-02,dev-ws-dev-02,lwoods,CORP,svchost.exe,C:\Windows\System32,svchost.exe,3373,f73e94c3aaba6aff0b74e428ef9623ea2d0247e4aa5309212bba486b4bf9a517,c189ada8c393fe84d746835975d975a59d7e1875,12d1f2b63bb21af8be24f11784917925,70811,svchost.exe,C:\Windows,C:\Windows\svchost.exe,9448,lwoods,4663a4975ca74eee326350068a9aea862169274db7b5d1fa2950ec935fafbe9b,Valid,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:47:17Z,2026-04-29T03:47:17Z,WS-HR-03,dev-ws-hr-03,mwhite,CORP,msedge.exe,C:\Program Files,msedge.exe,7713,bd97d5b97be7448758243c52ce019cd1dda255be9534c746bbf9618e86bf5a0b,dca7a520d3bd9155995dd3bc4b9e9b9e586fddc5,9ec25b56166b52d90d2eb4719c71a58b,3869324,explorer.exe,C:\Windows,C:\Windows\explorer.exe,9809,mwhite,4f696953c35d92acefbd957b8934cbdbf5ee37689873cc356e68fe5f7b0d6161,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:47:21Z,2026-04-29T03:47:21Z,SVR-WEB-01,dev-svr-web-01,lwoods,CORP,notepad.exe,C:\Windows\System32,notepad.exe,6305,78241d3fc5edd55b1ff67792716d1df0a4f0d9414c47749b0ed44410ffdf75de,6d2954d7ae2b21b38ad20bb63f0dc59ee519106b,159626dd496d8ada1c5640b544cdf118,1276730,explorer.exe,C:\Windows,C:\Windows\explorer.exe,1023,lwoods,1b254d2292fc548785a071a31d90e37d97828c88416868f8589ce3a01e363146,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:47:30Z,2026-04-29T03:47:30Z,WS-MKT-02,dev-ws-mkt-02,jharris,CORP,chrome.exe,C:\Program Files,chrome.exe,9368,bc1b5a1d8d0b59be5c7198142d0e461cf9d0d746f1a836fcf2d14452bc989382,c4bbba1d8118d81be3e1908a4b51eccb88cea404,1f922d42ae95569cb16050fb46f5c30a,1040940,OUTLOOK.EXE,C:\Windows,C:\Windows\OUTLOOK.EXE,6068,jharris,096577626f2661ff29d0f1fddcdf57df2b6f559f929f8efe6c06c2af998b97cf,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:47:42Z,2026-04-29T03:47:42Z,WS-DEV-02,dev-ws-dev-02,kpatel,CORP,msedge.exe,C:\Program Files,msedge.exe,6589,cfd6c705fcf99662f165cde6159d59526236fbd8938eae38b0494adf1756e305,7c363f343ec85fb320245beb54576796327dbd5b,c066e492b24d1b0be71facdc46528e75,3483723,services.exe,C:\Windows,C:\Windows\services.exe,4296,kpatel,8558d0a3b42c482bf4c6002a18f79daf2a3b66a04709971d0ce384682b64129d,Valid,Microsoft,System,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:47:47Z,2026-04-29T03:47:47Z,WS-MKT-01,dev-ws-mkt-01,kpatel,CORP,svchost.exe,C:\Windows\System32,svchost.exe,3627,99b19f909727de76d4a9bf5f1e2f6d689859d2c98addfbcf1cc6ad894cfbc9ab,09d59e9a710127f613d900dcfb4031df01d5e653,31e8c77dd998b0bfb06d997541119a7a,4359026,services.exe,C:\Windows,C:\Windows\services.exe,6368,kpatel,6f14f74739843f5d9d08a9a94b66321ea19ce61e926edfd1bc0aa5fd48031e30,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-29T03:48:07Z,2026-04-29T03:48:07Z,WS-IT-01,dev-ws-it-01,lwoods,CORP,svchost.exe,C:\Windows\System32,svchost.exe,9519,2b2e83bc5e4a717441c766edbe5725bb1dee77799bb5c3cef650928bd52ae49f,398a39cda3dab817167cfa2e42024db42b12a2b6,98664e043a87dcf87951898d79707ede,3721454,explorer.exe,C:\Windows,C:\Windows\explorer.exe,573,lwoods,374ca52be94475b8b1c9eff8eb60d5dabc984af0ecbf93224e2b11237bdee2e8,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
