TimeGenerated,EventTime,Computer,HostName,HostIP,Facility,SeverityLevel,ProcessName,ProcessID,SyslogMessage,CollectorHostName,Type
2026-04-29T00:03:04Z,2026-04-29T00:03:04Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,err,kernel,51855,[UFW BLOCK] IN=eth0 OUT= MAC=... SRC=10.39.207.253 DST=10.0.20.20 LEN=60 PROTO=TCP SPT=52769 DPT=22,syslog-collector-01,Syslog
2026-04-29T00:03:05Z,2026-04-29T00:03:05Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,CRON,54313,(backup) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T00:03:47Z,2026-04-29T00:03:47Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,kernel,41566,TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies.,syslog-collector-01,Syslog
2026-04-29T00:04:00Z,2026-04-29T00:04:00Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,user,notice,sshd-session,36562,pam_unix(sshd:session): session opened for user ubuntu by (uid=0),syslog-collector-01,Syslog
2026-04-29T00:04:06Z,2026-04-29T00:04:06Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,user,notice,dbus-daemon,31900,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T00:04:10Z,2026-04-29T00:04:10Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,apt,18346,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T00:04:11Z,2026-04-29T00:04:11Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,sshd-session,2345,pam_unix(sshd:session): session closed for user www-data,syslog-collector-01,Syslog
2026-04-29T00:04:26Z,2026-04-29T00:04:26Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,systemd,30532,Reloading.,syslog-collector-01,Syslog
2026-04-29T00:04:38Z,2026-04-29T00:04:38Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,dbus-daemon,31439,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T00:04:44Z,2026-04-29T00:04:44Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,sudo,17550,www-data : TTY=pts/0 ; PWD=/home/www-data ; USER=root ; COMMAND=/usr/bin/apt update,syslog-collector-01,Syslog
2026-04-29T00:04:46Z,2026-04-29T00:04:46Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,kern,info,systemd,892,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T00:05:02Z,2026-04-29T00:05:02Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,info,snapd,31614,Connection from 10.118.70.227 closed,syslog-collector-01,Syslog
2026-04-29T00:05:03Z,2026-04-29T00:05:03Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,daemon,info,sshd-session,23337,Connection closed by 10.251.108.216 port 11387 [preauth],syslog-collector-01,Syslog
2026-04-29T00:05:23Z,2026-04-29T00:05:23Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,daemon,info,dbus-daemon,58086,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T00:05:39Z,2026-04-29T00:05:39Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,kern,info,sshd-session,62356,pam_unix(sshd:session): session opened for user jenkins by (uid=0),syslog-collector-01,Syslog
2026-04-29T00:05:48Z,2026-04-29T00:05:48Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,CRON,37171,(backup) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T00:05:54Z,2026-04-29T00:05:54Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,systemd,4104,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T00:06:03Z,2026-04-29T00:06:03Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,kern,warning,sshd-session,31523,Accepted publickey for www-data from 10.56.229.253 port 64878 ssh2: RSA SHA256:9dbaddf4,syslog-collector-01,Syslog
2026-04-29T00:06:06Z,2026-04-29T00:06:06Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,snapd,14252,Started snap.snapd.service.,syslog-collector-01,Syslog
2026-04-29T00:06:16Z,2026-04-29T00:06:16Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,mail,info,CRON,11835,(backup) CMD (/etc/munin/plugins/check-disk-9147 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T00:07:10Z,2026-04-29T00:07:10Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,CRON,38297,(www-data) CMD (/etc/munin/plugins/check-disk-1740 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T00:07:14Z,2026-04-29T00:07:14Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,CRON,63643,(www-data) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T00:07:35Z,2026-04-29T00:07:35Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,notice,systemd,53023,Stopped Session 4507 of user postgres.,syslog-collector-01,Syslog
2026-04-29T00:08:06Z,2026-04-29T00:08:06Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,mail,info,apt,13548,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T00:09:15Z,2026-04-29T00:09:15Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,daemon,info,sshd-session,44639,Connection closed by 10.155.147.63 port 12814 [preauth],syslog-collector-01,Syslog
2026-04-29T00:09:32Z,2026-04-29T00:09:32Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,CRON,56937,(ubuntu) CMD (/etc/munin/plugins/check-disk-723 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T00:09:36Z,2026-04-29T00:09:36Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,cron,warning,systemd,25154,Started Session 7013 of user ubuntu.,syslog-collector-01,Syslog
2026-04-29T00:10:06Z,2026-04-29T00:10:06Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,systemd,65175,Started Session 4882 of user ubuntu.,syslog-collector-01,Syslog
2026-04-29T00:10:13Z,2026-04-29T00:10:13Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,mail,info,CRON,27272,(backup) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T00:10:53Z,2026-04-29T00:10:53Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,info,apt,10609,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T00:11:11Z,2026-04-29T00:11:11Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,systemd,49163,Stopped Session 9848 of user www-data.,syslog-collector-01,Syslog
2026-04-29T00:11:49Z,2026-04-29T00:11:49Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,CRON,8214,(ubuntu) CMD (/etc/munin/plugins/check-disk-2981 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T00:12:02Z,2026-04-29T00:12:02Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,err,apt,48700,"Upgrading: openssl, libssl3",syslog-collector-01,Syslog
2026-04-29T00:12:02Z,2026-04-29T00:12:02Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,info,kernel,13453,TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies.,syslog-collector-01,Syslog
2026-04-29T00:12:39Z,2026-04-29T00:12:39Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,debug,CRON,18107,(postgres) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T00:12:57Z,2026-04-29T00:12:57Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,warning,CRON,39540,(ubuntu) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T00:12:58Z,2026-04-29T00:12:58Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,sshd-session,19157,pam_unix(sshd:session): session closed for user postgres,syslog-collector-01,Syslog
2026-04-29T00:13:05Z,2026-04-29T00:13:05Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,daemon,info,apt,25656,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T00:13:24Z,2026-04-29T00:13:24Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,notice,CRON,6175,(deploy) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T00:14:18Z,2026-04-29T00:14:18Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,notice,apt,63550,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T00:14:38Z,2026-04-29T00:14:38Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,apt,61841,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T00:14:51Z,2026-04-29T00:14:51Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,notice,systemd,12258,Started Session 6363 of user postgres.,syslog-collector-01,Syslog
2026-04-29T00:15:04Z,2026-04-29T00:15:04Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,apt,28033,"Upgrading: openssl, libssl3",syslog-collector-01,Syslog
2026-04-29T00:15:04Z,2026-04-29T00:15:04Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,warning,CRON,28438,(postgres) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T00:15:08Z,2026-04-29T00:15:08Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,cron,info,kernel,32108,[UFW BLOCK] IN=eth0 OUT= MAC=... SRC=172.31.241.102 DST=10.0.20.20 LEN=60 PROTO=TCP SPT=57149 DPT=22,syslog-collector-01,Syslog
2026-04-29T00:15:15Z,2026-04-29T00:15:15Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,sshd-session,46992,pam_unix(sshd:session): session closed for user ubuntu,syslog-collector-01,Syslog
2026-04-29T00:15:37Z,2026-04-29T00:15:37Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,daemon,info,systemd,45100,Reloading.,syslog-collector-01,Syslog
2026-04-29T00:15:47Z,2026-04-29T00:15:47Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,info,CRON,34994,(backup) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T00:15:49Z,2026-04-29T00:15:49Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,kern,debug,systemd,50095,Reloading.,syslog-collector-01,Syslog
2026-04-29T00:16:03Z,2026-04-29T00:16:03Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,daemon,info,systemd,42507,Started Session 5185 of user backup.,syslog-collector-01,Syslog
2026-04-29T00:16:21Z,2026-04-29T00:16:21Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,mail,warning,sshd-session,21661,Accepted publickey for jenkins from 10.108.197.78 port 51834 ssh2: RSA SHA256:5c2f7758,syslog-collector-01,Syslog
2026-04-29T00:16:43Z,2026-04-29T00:16:43Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,CRON,23991,(jenkins) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T00:17:07Z,2026-04-29T00:17:07Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,dbus-daemon,19233,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T00:17:19Z,2026-04-29T00:17:19Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,CRON,14494,(ubuntu) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T00:17:43Z,2026-04-29T00:17:43Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,CRON,18923,(www-data) CMD (/etc/munin/plugins/check-disk-297 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T00:18:08Z,2026-04-29T00:18:08Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,sshd-session,56368,pam_unix(sshd:session): session opened for user root by (uid=0),syslog-collector-01,Syslog
2026-04-29T00:18:35Z,2026-04-29T00:18:35Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,sudo,13031,backup : TTY=pts/0 ; PWD=/home/backup ; USER=root ; COMMAND=/usr/bin/apt update,syslog-collector-01,Syslog
2026-04-29T00:18:38Z,2026-04-29T00:18:38Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,warning,sshd-session,2719,Accepted publickey for postgres from 172.28.57.64 port 58684 ssh2: RSA SHA256:721426ed,syslog-collector-01,Syslog
2026-04-29T00:18:43Z,2026-04-29T00:18:43Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,err,sudo,28400,www-data : TTY=pts/0 ; PWD=/home/www-data ; USER=root ; COMMAND=/usr/bin/apt update,syslog-collector-01,Syslog
2026-04-29T00:19:02Z,2026-04-29T00:19:02Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,user,warning,systemd,501,Started Session 5678 of user root.,syslog-collector-01,Syslog
2026-04-29T00:19:24Z,2026-04-29T00:19:24Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,dbus-daemon,8145,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T00:19:44Z,2026-04-29T00:19:44Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,err,dbus-daemon,63316,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T00:19:48Z,2026-04-29T00:19:48Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,user,info,CRON,22254,(ubuntu) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T00:20:02Z,2026-04-29T00:20:02Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,sshd-session,38043,pam_unix(sshd:session): session closed for user backup,syslog-collector-01,Syslog
2026-04-29T00:20:46Z,2026-04-29T00:20:46Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,kern,info,sudo,16140,postgres : TTY=pts/0 ; PWD=/home/postgres ; USER=root ; COMMAND=/bin/systemctl status nginx,syslog-collector-01,Syslog
2026-04-29T00:20:59Z,2026-04-29T00:20:59Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,warning,apt,29696,"Upgrading: openssl, libssl3",syslog-collector-01,Syslog
2026-04-29T00:20:59Z,2026-04-29T00:20:59Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,sshd-session,53400,pam_unix(sshd:session): session opened for user postgres by (uid=0),syslog-collector-01,Syslog
2026-04-29T00:21:04Z,2026-04-29T00:21:04Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,notice,CRON,10187,(deploy) CMD (/etc/munin/plugins/check-disk-4882 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T00:21:48Z,2026-04-29T00:21:48Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,kernel,15310,[UFW BLOCK] IN=eth0 OUT= MAC=... SRC=10.10.65.53 DST=10.0.20.20 LEN=60 PROTO=TCP SPT=45964 DPT=22,syslog-collector-01,Syslog
2026-04-29T00:22:17Z,2026-04-29T00:22:17Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,apt,23466,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T00:23:02Z,2026-04-29T00:23:02Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,info,sshd-session,29560,pam_unix(sshd:session): session opened for user www-data by (uid=0),syslog-collector-01,Syslog
2026-04-29T00:24:28Z,2026-04-29T00:24:28Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,notice,systemd,5167,Reloading.,syslog-collector-01,Syslog
2026-04-29T00:24:54Z,2026-04-29T00:24:54Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,apt,32103,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T00:25:02Z,2026-04-29T00:25:02Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,systemd,36688,Stopped Session 8105 of user jenkins.,syslog-collector-01,Syslog
2026-04-29T00:26:03Z,2026-04-29T00:26:03Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,notice,systemd-resolved,40602,Positive Trust Anchors:,syslog-collector-01,Syslog
2026-04-29T00:26:12Z,2026-04-29T00:26:12Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,CRON,19125,(postgres) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T00:26:31Z,2026-04-29T00:26:31Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,err,systemd,5694,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T00:27:04Z,2026-04-29T00:27:04Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,daemon,info,dbus-daemon,53955,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T00:28:10Z,2026-04-29T00:28:10Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,kern,info,kernel,62831,"audit: type=1400 audit(7872.7872:7872): apparmor=""DENIED"" operation=""open"" profile=""/usr/sbin/cupsd""",syslog-collector-01,Syslog
2026-04-29T00:28:12Z,2026-04-29T00:28:12Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,cron,info,apt,39390,"Upgrading: openssl, libssl3",syslog-collector-01,Syslog
2026-04-29T00:28:30Z,2026-04-29T00:28:30Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,daemon,info,CRON,26968,(ubuntu) CMD (/etc/munin/plugins/check-disk-8391 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T00:28:34Z,2026-04-29T00:28:34Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,info,CRON,6253,(ubuntu) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T00:28:44Z,2026-04-29T00:28:44Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,err,CRON,59310,(root) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T00:29:02Z,2026-04-29T00:29:02Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,daemon,notice,sshd-session,30409,pam_unix(sshd:session): session closed for user backup,syslog-collector-01,Syslog
2026-04-29T00:29:03Z,2026-04-29T00:29:03Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,mail,warning,CRON,53536,(www-data) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T00:29:10Z,2026-04-29T00:29:10Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,notice,systemd-resolved,19022,DNSSEC validation failed for question example.com IN A: signature-expired,syslog-collector-01,Syslog
2026-04-29T00:29:14Z,2026-04-29T00:29:14Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,notice,CRON,56677,(postgres) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T00:29:17Z,2026-04-29T00:29:17Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,CRON,45615,(jenkins) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T00:29:29Z,2026-04-29T00:29:29Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,user,notice,CRON,33815,(backup) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T00:29:32Z,2026-04-29T00:29:32Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,warning,sshd-session,18252,pam_unix(sshd:session): session opened for user www-data by (uid=0),syslog-collector-01,Syslog
2026-04-29T00:29:42Z,2026-04-29T00:29:42Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,user,info,CRON,40387,(ubuntu) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T00:30:04Z,2026-04-29T00:30:04Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,mail,info,CRON,10514,(postgres) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T00:30:27Z,2026-04-29T00:30:27Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,kern,info,systemd,20687,Stopped Session 2706 of user root.,syslog-collector-01,Syslog
2026-04-29T00:30:27Z,2026-04-29T00:30:27Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,CRON,6070,(backup) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T00:30:41Z,2026-04-29T00:30:41Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,systemd-resolved,9532,DNSSEC validation failed for question example.com IN A: signature-expired,syslog-collector-01,Syslog
2026-04-29T00:30:53Z,2026-04-29T00:30:53Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,user,info,sshd-session,19085,pam_unix(sshd:session): session opened for user root by (uid=0),syslog-collector-01,Syslog
2026-04-29T00:31:09Z,2026-04-29T00:31:09Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,err,CRON,56945,(deploy) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T00:31:20Z,2026-04-29T00:31:20Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,cron,info,dbus-daemon,62583,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T00:31:23Z,2026-04-29T00:31:23Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,notice,snapd,23454,Started snap.snapd.service.,syslog-collector-01,Syslog
2026-04-29T00:31:27Z,2026-04-29T00:31:27Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,snapd,47928,Started snap.snapd.service.,syslog-collector-01,Syslog
2026-04-29T00:31:36Z,2026-04-29T00:31:36Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,apt,13584,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T00:31:39Z,2026-04-29T00:31:39Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,debug,CRON,10005,(root) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T00:32:31Z,2026-04-29T00:32:31Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,warning,sshd-session,24856,Connection closed by 10.10.0.6 port 15280 [preauth],syslog-collector-01,Syslog
2026-04-29T00:33:00Z,2026-04-29T00:33:00Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,notice,sshd-session,10279,Connection closed by 172.24.45.50 port 55936 [preauth],syslog-collector-01,Syslog
2026-04-29T00:33:00Z,2026-04-29T00:33:00Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,warning,CRON,57410,(backup) CMD (/etc/munin/plugins/check-disk-1428 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T00:33:19Z,2026-04-29T00:33:19Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,apt,63367,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T00:33:57Z,2026-04-29T00:33:57Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,notice,systemd-resolved,7068,Positive Trust Anchors:,syslog-collector-01,Syslog
2026-04-29T00:34:18Z,2026-04-29T00:34:18Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,warning,kernel,2397,"audit: type=1400 audit(8549.8549:8549): apparmor=""DENIED"" operation=""open"" profile=""/usr/sbin/cupsd""",syslog-collector-01,Syslog
2026-04-29T00:34:25Z,2026-04-29T00:34:25Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,notice,systemd,27432,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T00:34:49Z,2026-04-29T00:34:49Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,daemon,info,CRON,4470,(deploy) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T00:35:40Z,2026-04-29T00:35:40Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,user,warning,sshd-session,3368,pam_unix(sshd:session): session opened for user jenkins by (uid=0),syslog-collector-01,Syslog
2026-04-29T00:35:47Z,2026-04-29T00:35:47Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,user,warning,sshd-session,37260,Accepted publickey for root from 172.19.190.37 port 18856 ssh2: RSA SHA256:11efa7be,syslog-collector-01,Syslog
2026-04-29T00:36:01Z,2026-04-29T00:36:01Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,user,debug,kernel,42652,"audit: type=1400 audit(4203.4203:4203): apparmor=""DENIED"" operation=""open"" profile=""/usr/sbin/cupsd""",syslog-collector-01,Syslog
2026-04-29T00:36:27Z,2026-04-29T00:36:27Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,warning,kernel,41539,"audit: type=1400 audit(492.492:492): apparmor=""DENIED"" operation=""open"" profile=""/usr/sbin/cupsd""",syslog-collector-01,Syslog
2026-04-29T00:36:37Z,2026-04-29T00:36:37Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,systemd,2577,Stopped Session 7013 of user jenkins.,syslog-collector-01,Syslog
2026-04-29T00:37:00Z,2026-04-29T00:37:00Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,apt,64754,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T00:37:09Z,2026-04-29T00:37:09Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,user,info,systemd,21737,Stopped Session 7127 of user postgres.,syslog-collector-01,Syslog
2026-04-29T00:37:18Z,2026-04-29T00:37:18Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,kernel,42756,[UFW BLOCK] IN=eth0 OUT= MAC=... SRC=10.95.12.130 DST=10.0.20.20 LEN=60 PROTO=TCP SPT=39179 DPT=22,syslog-collector-01,Syslog
2026-04-29T00:38:12Z,2026-04-29T00:38:12Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,kern,warning,kernel,4586,TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies.,syslog-collector-01,Syslog
