TimeGenerated,DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,DeviceAction,ApplicationProtocol,SourceIP,SourcePort,DestinationIP,DestinationPort,Protocol,SimplifiedDeviceAction,Computer,Type
2026-04-29T05:44:52Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.7.150.43,51218,172.217.14.110,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T05:45:02Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,172.17.116.195,63820,23.40.44.17,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T05:46:02Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.198.84.216,51479,157.240.22.35,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T05:46:31Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,ssh,199.232.65.69,56291,203.0.113.40,22,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T05:46:38Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.51.100.105,49431,10.104.229.181,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T05:46:47Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,172.31.62.90,59824,20.232.97.97,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T05:46:48Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,203.0.113.40,60329,13.107.42.14,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T05:47:13Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.69.69.196,63499,10.79.227.82,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T05:47:20Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.6.107.107,54714,10.246.56.153,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T05:47:37Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.174.238.17,57631,10.212.244.243,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T05:48:52Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,10.182.90.91,58889,172.217.14.110,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T05:49:32Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,192.168.165.36,52838,13.107.42.14,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T05:50:06Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,172.26.221.122,60434,23.40.44.17,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T05:50:06Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.18.188.16,55780,142.250.80.46,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T05:50:18Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,smb,10.222.165.180,57298,172.26.219.14,445,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T05:50:49Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,10.123.105.200,57154,52.96.165.18,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T05:50:59Z,Cisco,ASA,9.16,100,Traffic,Low,allow,ldap,157.240.22.35,51679,157.240.22.35,389,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T05:51:16Z,Cisco,ASA,9.16,100,Traffic,Medium,deny,smtp,172.20.206.50,55788,142.250.80.46,25,TCP,deny,fw-edge-02,CommonSecurityLog
2026-04-29T05:51:16Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,High,drop,smb,172.30.45.97,61532,10.199.82.184,445,TCP,drop,fw-edge-01,CommonSecurityLog
2026-04-29T05:52:00Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,smb,203.0.113.20,56216,151.101.1.69,445,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T05:52:17Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.142.240.144,62692,151.101.1.69,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T05:52:19Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,smb,40.99.4.34,55012,52.96.165.18,445,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T05:52:56Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,172.21.114.36,61989,142.250.80.46,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T05:53:16Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,40.99.4.34,58149,185.220.101.5,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T05:53:20Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.122.43.67,56762,13.107.42.14,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T05:53:38Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.77.220.122,63791,10.4.157.252,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T05:54:31Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.218.223.168,62843,10.187.30.135,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T05:55:17Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Medium,deny,https,10.107.152.113,54722,10.89.107.6,443,TCP,deny,fw-edge-01,CommonSecurityLog
2026-04-29T05:55:37Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.148.202.120,62027,199.232.65.69,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T05:55:38Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,172.217.14.110,54140,10.80.201.248,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T05:55:49Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,203.0.113.10,51797,10.145.255.73,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T05:56:43Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,23.40.44.17,56647,13.107.42.14,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T05:57:05Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,smb,203.0.113.20,58134,10.91.73.135,445,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T05:57:06Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,142.250.80.46,64019,157.240.22.35,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T05:57:06Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,ssh,10.180.38.196,59382,142.250.80.46,22,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T05:58:29Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,172.17.30.47,58857,142.250.80.46,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T05:58:29Z,Cisco,ASA,9.16,100,Traffic,Low,allow,http,10.171.102.131,61595,40.99.4.34,80,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T05:58:33Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Medium,deny,https,10.251.147.82,53985,23.40.44.17,443,TCP,deny,fw-edge-01,CommonSecurityLog
2026-04-29T05:59:21Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,104.18.32.115,57483,10.99.177.69,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:00:04Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,10.237.87.158,54687,142.250.80.46,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:00:10Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,172.16.217.112,60287,104.18.32.115,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:00:34Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Medium,deny,http,10.41.130.117,60844,157.240.22.35,80,TCP,deny,fw-edge-01,CommonSecurityLog
2026-04-29T06:00:48Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,172.21.149.193,54283,151.101.1.69,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:01:21Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,172.18.182.202,60758,13.107.42.14,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:01:34Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.80.213.156,50642,157.240.22.35,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:01:37Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,52.96.165.18,58829,172.18.118.228,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:02:47Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,10.23.86.125,56700,10.77.122.144,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:03:02Z,Fortinet,FortiGate,7.2,100,Traffic,High,drop,https,172.23.246.165,60829,10.136.79.216,443,TCP,drop,fw-perim-01,CommonSecurityLog
2026-04-29T06:03:03Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.130.49.74,53347,23.40.44.17,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:03:06Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.29.139.240,52619,203.0.113.40,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:03:12Z,Cisco,ASA,9.16,100,Traffic,Low,allow,ssh,52.96.165.18,65150,203.0.113.30,22,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:03:15Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,http,10.240.118.146,57390,10.63.248.241,80,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:03:24Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,203.0.113.10,58230,198.51.100.55,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:03:40Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,http,10.150.142.154,56332,10.2.226.35,80,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:03:54Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,203.0.113.40,63450,10.54.0.50,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:04:14Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,52.96.165.18,49307,172.217.14.110,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:04:21Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.70.202.156,64983,157.240.22.35,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:04:22Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,10.26.111.171,55584,203.0.113.20,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:04:47Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.34.127.87,56689,10.137.80.157,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:04:49Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,192.168.123.154,60480,172.28.21.134,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:05:09Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,172.25.15.24,59934,10.250.155.117,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:05:22Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.237.18.71,62816,13.107.42.14,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:05:46Z,Cisco,ASA,9.16,100,Traffic,Low,allow,http,172.26.245.243,52235,203.0.113.10,80,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:05:47Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,157.240.22.35,52316,203.0.113.10,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:06:12Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,40.99.4.34,59433,203.0.113.40,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:06:57Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,203.0.113.40,52562,151.101.1.69,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:06:57Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,10.34.217.244,61839,40.99.4.34,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:07:11Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.35.60.9,52768,172.30.214.116,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:07:18Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,10.34.73.216,54599,40.99.4.34,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:07:27Z,Cisco,ASA,9.16,100,Traffic,Low,allow,http,10.84.132.148,62401,20.232.97.97,80,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:08:07Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.171.188.50,51174,23.40.44.17,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:09:14Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.164.188.145,49866,203.0.113.40,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:09:30Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.48.138.192,63719,10.139.18.201,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:10:35Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,192.168.26.187,63718,13.107.42.14,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:10:48Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.169.156.40,57913,199.232.65.69,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:11:10Z,Cisco,ASA,9.16,100,Traffic,High,drop,dns,172.20.191.30,55538,203.0.113.40,53,TCP,drop,fw-edge-02,CommonSecurityLog
2026-04-29T06:11:33Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,10.187.236.215,65022,23.40.44.17,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:11:48Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Medium,deny,ssh,192.168.73.91,63247,13.107.42.14,22,TCP,deny,fw-edge-01,CommonSecurityLog
2026-04-29T06:12:19Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.205.1.197,58637,203.0.113.40,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:12:22Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.193.30.12,62155,10.50.209.175,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:12:43Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.56.79.226,52513,203.0.113.30,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:13:05Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,10.151.91.179,58789,142.250.80.46,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:13:48Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,http,172.30.203.35,63517,151.101.1.69,80,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:14:02Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,20.232.97.97,51339,192.168.118.148,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:14:18Z,Cisco,ASA,9.16,100,Traffic,Low,allow,smb,203.0.113.40,64467,10.144.196.207,445,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:14:33Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,http,10.10.200.178,60650,157.240.22.35,80,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:14:47Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.15.241.58,63538,10.28.221.99,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:15:05Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.91.142.41,62648,40.99.4.34,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:15:19Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,172.29.37.120,61135,142.250.80.46,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:15:28Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,https,10.170.231.58,60846,10.227.197.76,443,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T06:15:38Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,40.99.4.34,65461,10.178.187.252,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:15:43Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,smb,10.204.252.228,52186,172.217.14.110,445,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:16:09Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.222.88.239,54082,203.0.113.10,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:16:16Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,151.101.1.69,63790,10.187.44.124,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:16:43Z,Fortinet,FortiGate,7.2,100,Traffic,High,drop,https,10.128.171.56,55636,192.168.232.206,443,TCP,drop,fw-perim-01,CommonSecurityLog
2026-04-29T06:16:45Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.10.33.160,54378,203.0.113.20,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:16:55Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.192.39.82,54105,10.220.171.64,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:16:55Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,http,203.0.113.30,57991,10.48.1.28,80,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:17:16Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.139.22.199,57221,104.18.32.115,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:17:50Z,Cisco,ASA,9.16,100,Traffic,Low,allow,rdp,172.19.69.229,65127,40.99.4.34,3389,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:18:17Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,10.6.168.219,50521,198.51.100.55,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:18:20Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,142.250.80.46,61494,10.57.24.87,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:18:24Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,smb,172.29.19.163,62617,10.120.35.25,445,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:18:50Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,52.96.165.18,54419,20.232.97.97,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:19:20Z,Cisco,ASA,9.16,100,Traffic,Medium,deny,smb,172.20.58.39,55382,185.220.101.5,445,TCP,deny,fw-edge-02,CommonSecurityLog
2026-04-29T06:19:42Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.134.164.154,57170,10.2.76.1,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:19:47Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,ssh,10.181.253.184,62900,40.99.4.34,22,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:20:54Z,Cisco,ASA,9.16,100,Traffic,Low,allow,ssh,10.108.11.74,51030,185.220.101.5,22,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:21:32Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.51.203.70,53417,10.73.165.49,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:21:50Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,192.168.250.99,56281,172.29.50.229,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:21:55Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,https,172.31.128.83,49588,40.99.4.34,443,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T06:22:05Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.18.112.95,64678,172.24.72.173,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:22:40Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.88.7.111,61633,185.220.101.5,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:22:41Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.72.234.112,57016,52.96.165.18,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:22:45Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,157.240.22.35,60267,10.105.176.248,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:23:10Z,Fortinet,FortiGate,7.2,100,Traffic,High,drop,ssh,172.17.82.232,49733,52.96.165.18,22,TCP,drop,fw-perim-01,CommonSecurityLog
2026-04-29T06:23:13Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Medium,deny,https,10.66.151.93,53527,142.250.80.46,443,TCP,deny,fw-edge-01,CommonSecurityLog
2026-04-29T06:23:22Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,203.0.113.30,58388,10.109.142.25,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:23:51Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.122.63.212,64509,203.0.113.20,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:23:59Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,ldap,10.131.240.124,50847,52.96.165.18,389,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:24:00Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,https,10.117.128.64,62071,151.101.1.69,443,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T06:24:09Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,http,172.27.113.49,53820,172.217.14.110,80,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:24:33Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.135.65.93,64778,203.0.113.40,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:25:06Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,203.0.113.30,54553,13.107.42.14,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:26:07Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.51.144.135,61553,192.168.116.183,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:26:45Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,172.31.152.46,58502,142.250.80.46,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:26:57Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,10.126.188.170,63801,172.217.14.110,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:27:10Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,172.23.90.135,59547,10.27.76.254,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:27:19Z,Cisco,ASA,9.16,100,Traffic,Low,allow,ssh,172.31.148.106,63971,203.0.113.30,22,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:27:42Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.222.110.184,56519,20.232.97.97,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:27:51Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,10.69.33.30,63511,157.240.22.35,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:27:55Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,http,10.143.235.55,53662,203.0.113.20,80,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:28:10Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.180.149.197,64381,203.0.113.40,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:28:40Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.69.10.12,49913,40.99.4.34,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:29:00Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.213.29.102,60299,10.250.165.151,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:29:01Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.203.227.26,49411,142.250.80.46,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:29:10Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,http,10.93.139.41,58752,203.0.113.40,80,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:29:28Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,smb,172.20.152.209,60467,13.107.42.14,445,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:29:32Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,157.240.22.35,56852,10.131.105.195,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T06:30:06Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.247.254.114,60122,172.20.198.205,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:30:52Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,https,20.232.97.97,49185,172.30.47.66,443,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T06:32:01Z,Cisco,ASA,9.16,100,Traffic,Medium,deny,https,10.15.211.22,64925,13.107.42.14,443,TCP,deny,fw-edge-02,CommonSecurityLog
2026-04-29T06:33:21Z,Cisco,ASA,9.16,100,Traffic,High,drop,https,10.254.139.122,54731,172.18.235.31,443,TCP,drop,fw-edge-02,CommonSecurityLog
2026-04-29T06:33:35Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.125.25.56,53883,172.28.190.184,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:33:42Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.105.163.187,50966,192.168.47.192,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T06:33:43Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,172.217.14.110,57934,203.0.113.10,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:33:46Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,http,10.193.45.67,62419,199.232.65.69,80,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T06:34:01Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,https,10.225.170.101,56458,104.18.32.115,443,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T06:34:06Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,https,10.172.201.228,49692,199.232.65.69,443,TCP,deny,fw-perim-01,CommonSecurityLog
