TimeGenerated,Date,Time,sSiteName,sComputerName,sIP,csMethod,csUriStem,csUriQuery,sPort,csUserName,cIP,csUserAgent,scStatus,scSubStatus,scWin32Status,scBytes,csBytes,TimeTaken,Computer,Type
2026-04-29T05:26:49Z,2026-04-29,05:26:49,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/api/v1/login,-,443,-,192.168.111.116,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,401,0,0,41950,2728,657,SVR-WEB-02,W3CIISLog
2026-04-29T05:26:54Z,2026-04-29,05:26:54,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/admin/users,-,443,-,10.28.188.3,python-requests/2.28.1,403,0,0,29563,776,3772,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:27:14Z,2026-04-29,05:27:14,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/login,-,443,-,10.232.115.37,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,17580,4874,4435,SVR-WEB-02,W3CIISLog
2026-04-29T05:27:17Z,2026-04-29,05:27:17,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/static/app.js,-,443,-,172.217.14.110,python-requests/2.28.1,200,0,0,38647,4173,1098,SVR-WEB-01,W3CIISLog
2026-04-29T05:27:36Z,2026-04-29,05:27:36,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/,-,443,-,10.109.175.100,python-requests/2.28.1,200,0,0,35084,723,4060,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:27:37Z,2026-04-29,05:27:37,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/users,-,443,-,203.0.113.40,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,35786,4657,1505,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:27:58Z,2026-04-29,05:27:58,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/login,-,443,-,104.18.32.115,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),401,0,0,34557,4135,1241,SVR-WEB-01,W3CIISLog
2026-04-29T05:29:27Z,2026-04-29,05:29:27,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/favicon.ico,-,443,-,10.217.4.25,curl/7.81.0,200,0,0,40937,759,116,SVR-WEB-02,W3CIISLog
2026-04-29T05:29:32Z,2026-04-29,05:29:32,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/admin/users,-,443,-,10.104.241.137,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,403,0,0,25647,4782,3439,SVR-WEB-01,W3CIISLog
2026-04-29T05:29:33Z,2026-04-29,05:29:33,W3SVC1,SVR-WEB-LX-01,10.0.30.10,POST,/api/v1/users,-,443,-,151.101.1.69,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,1623,2604,2520,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:29:34Z,2026-04-29,05:29:34,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/favicon.ico,-,443,-,203.0.113.10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,23613,2296,2102,SVR-WEB-02,W3CIISLog
2026-04-29T05:29:58Z,2026-04-29,05:29:58,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/logout,-,443,-,10.124.24.169,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,32275,2879,4968,SVR-WEB-01,W3CIISLog
2026-04-29T05:30:29Z,2026-04-29,05:30:29,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/login,-,443,-,203.0.113.20,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,401,0,0,36066,3369,1687,SVR-WEB-01,W3CIISLog
2026-04-29T05:31:18Z,2026-04-29,05:31:18,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/favicon.ico,-,443,-,10.90.72.222,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,17585,3246,427,SVR-WEB-01,W3CIISLog
2026-04-29T05:31:23Z,2026-04-29,05:31:23,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/.env,-,443,-,172.21.65.17,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,404,0,0,22829,1861,1987,SVR-WEB-02,W3CIISLog
2026-04-29T05:31:36Z,2026-04-29,05:31:36,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/login,-,443,-,172.26.141.92,curl/7.81.0,200,0,0,47034,545,2634,SVR-WEB-01,W3CIISLog
2026-04-29T05:31:50Z,2026-04-29,05:31:50,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/.env,-,443,-,10.126.51.239,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,404,0,0,34947,355,297,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:32:02Z,2026-04-29,05:32:02,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/favicon.ico,-,443,-,192.168.193.247,python-requests/2.28.1,200,0,0,43926,1570,4207,SVR-WEB-02,W3CIISLog
2026-04-29T05:32:55Z,2026-04-29,05:32:55,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/login,-,443,-,185.220.101.5,python-requests/2.28.1,200,0,0,30301,1725,812,SVR-WEB-02,W3CIISLog
2026-04-29T05:32:56Z,2026-04-29,05:32:56,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/login,-,443,-,172.27.68.246,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,23710,463,2246,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:33:05Z,2026-04-29,05:33:05,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/wp-admin,-,443,-,192.168.235.47,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),404,0,0,31698,4182,4444,SVR-WEB-02,W3CIISLog
2026-04-29T05:33:12Z,2026-04-29,05:33:12,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/static/app.js,-,443,-,104.18.32.115,curl/7.81.0,200,0,0,22269,3753,1170,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:33:20Z,2026-04-29,05:33:20,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/static/main.css,-,443,-,10.250.218.153,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,5140,4097,1282,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:34:05Z,2026-04-29,05:34:05,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/login,-,443,-,172.16.103.165,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,14630,3404,1056,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:34:07Z,2026-04-29,05:34:07,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/admin,-,443,-,10.230.179.47,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),401,0,0,18346,2014,1659,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:34:16Z,2026-04-29,05:34:16,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/admin/users,-,443,-,185.220.101.5,curl/7.81.0,403,0,0,7742,624,1566,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:34:52Z,2026-04-29,05:34:52,W3SVC1,SVR-WEB-01,10.0.20.10,PUT,/api/v1/users,-,443,-,20.232.97.97,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,22555,2651,1325,SVR-WEB-01,W3CIISLog
2026-04-29T05:34:54Z,2026-04-29,05:34:54,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/index.html,-,443,-,20.232.97.97,curl/7.81.0,200,0,0,39871,3079,3458,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:35:06Z,2026-04-29,05:35:06,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/admin/users,-,443,-,198.51.100.55,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),403,0,0,29421,2122,4713,SVR-WEB-02,W3CIISLog
2026-04-29T05:36:08Z,2026-04-29,05:36:08,W3SVC1,SVR-WEB-01,10.0.20.10,POST,/api/v1/login,-,443,-,10.224.80.194,python-requests/2.28.1,401,0,0,46827,4300,3840,SVR-WEB-01,W3CIISLog
2026-04-29T05:36:34Z,2026-04-29,05:36:34,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/orders,-,443,-,10.75.35.158,curl/7.81.0,200,0,0,28115,3454,3570,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:36:41Z,2026-04-29,05:36:41,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/login,-,443,-,10.65.84.138,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,12613,251,1264,SVR-WEB-01,W3CIISLog
2026-04-29T05:36:55Z,2026-04-29,05:36:55,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/wp-admin,-,443,-,203.0.113.30,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,404,0,0,42342,1690,3369,SVR-WEB-02,W3CIISLog
2026-04-29T05:37:15Z,2026-04-29,05:37:15,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/.env,-,443,-,10.188.152.208,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,404,0,0,1079,4774,3759,SVR-WEB-01,W3CIISLog
2026-04-29T05:37:20Z,2026-04-29,05:37:20,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/favicon.ico,-,443,-,10.41.215.246,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,12108,397,2191,SVR-WEB-02,W3CIISLog
2026-04-29T05:38:25Z,2026-04-29,05:38:25,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/static/main.css,-,443,-,203.0.113.40,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,3282,513,3793,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:38:50Z,2026-04-29,05:38:50,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/admin,-,443,-,40.99.4.34,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,401,0,0,3937,2238,4816,SVR-WEB-01,W3CIISLog
2026-04-29T05:39:20Z,2026-04-29,05:39:20,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/admin/users,-,443,-,10.26.29.94,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,403,0,0,31021,569,1058,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:39:33Z,2026-04-29,05:39:33,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/admin,-,443,-,10.106.84.252,curl/7.81.0,401,0,0,11150,306,3889,SVR-WEB-01,W3CIISLog
2026-04-29T05:39:39Z,2026-04-29,05:39:39,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/health,-,443,-,10.200.127.210,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,39731,667,1346,SVR-WEB-01,W3CIISLog
2026-04-29T05:39:40Z,2026-04-29,05:39:40,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/favicon.ico,-,443,-,10.191.14.33,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,37216,958,2972,SVR-WEB-01,W3CIISLog
2026-04-29T05:39:52Z,2026-04-29,05:39:52,W3SVC1,SVR-WEB-LX-01,10.0.30.10,PUT,/,-,443,-,203.0.113.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,44167,655,2868,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:40:08Z,2026-04-29,05:40:08,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/admin,-,443,-,10.125.181.111,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),401,0,0,8232,4547,260,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:40:12Z,2026-04-29,05:40:12,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/api/v1/login,-,443,-,10.124.22.119,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,10223,604,3359,SVR-WEB-02,W3CIISLog
2026-04-29T05:40:26Z,2026-04-29,05:40:26,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/api/v1/login,-,443,-,10.78.90.233,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,1168,1640,4877,SVR-WEB-02,W3CIISLog
2026-04-29T05:40:26Z,2026-04-29,05:40:26,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/index.html,-,443,-,172.24.180.155,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,21595,4600,3674,SVR-WEB-02,W3CIISLog
2026-04-29T05:40:35Z,2026-04-29,05:40:35,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/login,-,443,-,13.107.42.14,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,8474,2590,2358,SVR-WEB-01,W3CIISLog
2026-04-29T05:40:42Z,2026-04-29,05:40:42,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/.env,-,443,-,52.96.165.18,curl/7.81.0,404,0,0,45393,1375,4457,SVR-WEB-01,W3CIISLog
2026-04-29T05:41:36Z,2026-04-29,05:41:36,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/admin,-,443,-,203.0.113.10,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,401,0,0,26576,806,2077,SVR-WEB-01,W3CIISLog
2026-04-29T05:42:03Z,2026-04-29,05:42:03,W3SVC1,SVR-WEB-LX-01,10.0.30.10,POST,/admin,-,443,-,198.51.100.55,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,401,0,0,21938,4568,1896,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:42:14Z,2026-04-29,05:42:14,W3SVC1,SVR-WEB-LX-01,10.0.30.10,POST,/api/v1/login,-,443,-,10.25.198.75,python-requests/2.28.1,401,0,0,35622,2861,457,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:42:34Z,2026-04-29,05:42:34,W3SVC1,SVR-WEB-01,10.0.20.10,OPTIONS,/static/app.js,-,443,-,203.0.113.30,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,45798,1889,453,SVR-WEB-01,W3CIISLog
2026-04-29T05:43:49Z,2026-04-29,05:43:49,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/.env,-,443,-,10.126.219.105,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,404,0,0,14749,3637,1140,SVR-WEB-02,W3CIISLog
2026-04-29T05:44:09Z,2026-04-29,05:44:09,W3SVC1,SVR-WEB-LX-01,10.0.30.10,POST,/logout,-,443,-,10.73.97.196,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,758,2110,2007,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:44:57Z,2026-04-29,05:44:57,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/users,-,443,-,203.0.113.40,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,18583,3268,748,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:45:28Z,2026-04-29,05:45:28,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/admin/users,-,443,-,10.180.109.187,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),403,0,0,15833,2880,870,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:45:31Z,2026-04-29,05:45:31,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/.env,-,443,-,10.150.172.51,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,404,0,0,17048,1507,1168,SVR-WEB-02,W3CIISLog
2026-04-29T05:45:36Z,2026-04-29,05:45:36,W3SVC1,SVR-WEB-01,10.0.20.10,POST,/.env,-,443,-,10.255.183.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,404,0,0,10176,940,838,SVR-WEB-01,W3CIISLog
2026-04-29T05:46:12Z,2026-04-29,05:46:12,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/login,-,443,-,203.0.113.30,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,6354,3004,356,SVR-WEB-01,W3CIISLog
2026-04-29T05:46:46Z,2026-04-29,05:46:46,W3SVC1,SVR-WEB-01,10.0.20.10,POST,/index.html,-,443,-,52.96.165.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,24680,3784,1255,SVR-WEB-01,W3CIISLog
2026-04-29T05:46:53Z,2026-04-29,05:46:53,W3SVC2,SVR-WEB-02,10.0.20.11,PUT,/api/v1/health,-,443,-,151.101.1.69,curl/7.81.0,200,0,0,5942,1620,2918,SVR-WEB-02,W3CIISLog
2026-04-29T05:47:16Z,2026-04-29,05:47:16,W3SVC1,SVR-WEB-LX-01,10.0.30.10,POST,/api/v1/users,-,443,-,172.16.159.178,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,1589,518,728,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:47:33Z,2026-04-29,05:47:33,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/api/v1/orders,-,443,-,10.21.190.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,46346,3139,2850,SVR-WEB-02,W3CIISLog
2026-04-29T05:47:40Z,2026-04-29,05:47:40,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/,-,443,-,23.40.44.17,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,11747,1185,4315,SVR-WEB-01,W3CIISLog
2026-04-29T05:47:44Z,2026-04-29,05:47:44,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/wp-admin,-,443,-,142.250.80.46,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),404,0,0,48628,487,3399,SVR-WEB-01,W3CIISLog
2026-04-29T05:47:51Z,2026-04-29,05:47:51,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/login,-,443,-,203.0.113.20,curl/7.81.0,200,0,0,12068,4323,3712,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:48:33Z,2026-04-29,05:48:33,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/orders,-,443,-,10.122.236.149,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,13464,2573,2086,SVR-WEB-01,W3CIISLog
2026-04-29T05:49:31Z,2026-04-29,05:49:31,W3SVC1,SVR-WEB-LX-01,10.0.30.10,POST,/api/v1/login,-,443,-,10.225.228.70,curl/7.81.0,401,0,0,11335,1742,4843,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:49:59Z,2026-04-29,05:49:59,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/.env,-,443,-,10.220.239.151,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,404,0,0,6531,4634,4657,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:50:20Z,2026-04-29,05:50:20,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/orders,-,443,-,10.106.117.152,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,26714,2220,4961,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:51:16Z,2026-04-29,05:51:16,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/,-,443,-,203.0.113.10,curl/7.81.0,200,0,0,43330,2192,4304,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:51:17Z,2026-04-29,05:51:17,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/favicon.ico,-,443,-,10.185.64.231,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,12713,289,306,SVR-WEB-02,W3CIISLog
2026-04-29T05:51:23Z,2026-04-29,05:51:23,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/.env,-,443,-,13.107.42.14,curl/7.81.0,404,0,0,21805,4073,1948,SVR-WEB-01,W3CIISLog
2026-04-29T05:51:56Z,2026-04-29,05:51:56,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/,-,443,-,10.169.19.44,python-requests/2.28.1,200,0,0,15584,4599,4808,SVR-WEB-01,W3CIISLog
2026-04-29T05:52:16Z,2026-04-29,05:52:16,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/orders,-,443,-,10.44.135.165,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,20102,219,3221,SVR-WEB-01,W3CIISLog
2026-04-29T05:52:18Z,2026-04-29,05:52:18,W3SVC2,SVR-WEB-02,10.0.20.11,PUT,/static/app.js,-,443,-,10.221.51.112,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,42033,3529,3169,SVR-WEB-02,W3CIISLog
2026-04-29T05:52:57Z,2026-04-29,05:52:57,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/static/app.js,-,443,-,10.64.134.225,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,7552,2191,4381,SVR-WEB-02,W3CIISLog
2026-04-29T05:53:02Z,2026-04-29,05:53:02,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/static/app.js,-,443,-,185.220.101.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,6174,2171,4658,SVR-WEB-01,W3CIISLog
2026-04-29T05:53:54Z,2026-04-29,05:53:54,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/admin/users,-,443,-,203.0.113.40,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,403,0,0,36874,2656,3115,SVR-WEB-02,W3CIISLog
2026-04-29T05:54:14Z,2026-04-29,05:54:14,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/login,-,443,-,203.0.113.10,curl/7.81.0,401,0,0,22551,1928,2212,SVR-WEB-01,W3CIISLog
2026-04-29T05:54:26Z,2026-04-29,05:54:26,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/login,-,443,-,172.25.165.152,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),401,0,0,39175,1893,2536,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:54:28Z,2026-04-29,05:54:28,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/admin,-,443,-,10.126.53.70,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,401,0,0,49464,1893,4858,SVR-WEB-01,W3CIISLog
2026-04-29T05:54:39Z,2026-04-29,05:54:39,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/api/v1/health,-,443,-,172.18.37.55,python-requests/2.28.1,200,0,0,39505,4135,1105,SVR-WEB-02,W3CIISLog
2026-04-29T05:54:47Z,2026-04-29,05:54:47,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/.env,-,443,-,10.47.107.225,python-requests/2.28.1,404,0,0,44616,3730,2552,SVR-WEB-01,W3CIISLog
2026-04-29T05:54:54Z,2026-04-29,05:54:54,W3SVC1,SVR-WEB-01,10.0.20.10,POST,/login,-,443,-,199.232.65.69,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,14413,585,3155,SVR-WEB-01,W3CIISLog
2026-04-29T05:54:58Z,2026-04-29,05:54:58,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/.env,-,443,-,172.23.81.162,curl/7.81.0,404,0,0,32153,4988,106,SVR-WEB-01,W3CIISLog
2026-04-29T05:55:17Z,2026-04-29,05:55:17,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/admin,-,443,-,199.232.65.69,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,401,0,0,15459,4055,3581,SVR-WEB-02,W3CIISLog
2026-04-29T05:55:21Z,2026-04-29,05:55:21,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/api/v1/orders,-,443,-,203.0.113.30,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,565,1804,4515,SVR-WEB-02,W3CIISLog
2026-04-29T05:55:22Z,2026-04-29,05:55:22,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/static/app.js,-,443,-,203.0.113.10,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,1061,3658,2876,SVR-WEB-02,W3CIISLog
2026-04-29T05:55:48Z,2026-04-29,05:55:48,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/login,-,443,-,198.51.100.55,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,20954,1068,3586,SVR-WEB-01,W3CIISLog
2026-04-29T05:56:27Z,2026-04-29,05:56:27,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/static/main.css,-,443,-,172.21.176.155,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,11487,3183,2739,SVR-WEB-01,W3CIISLog
2026-04-29T05:56:48Z,2026-04-29,05:56:48,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/login,-,443,-,10.192.40.10,curl/7.81.0,200,0,0,45365,4392,4873,SVR-WEB-01,W3CIISLog
2026-04-29T05:57:03Z,2026-04-29,05:57:03,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/login,-,443,-,10.190.143.129,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,40197,2438,3481,SVR-WEB-02,W3CIISLog
2026-04-29T05:57:21Z,2026-04-29,05:57:21,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/admin/users,-,443,-,10.160.187.122,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,403,0,0,42294,673,3824,SVR-WEB-01,W3CIISLog
2026-04-29T05:58:00Z,2026-04-29,05:58:00,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/favicon.ico,-,443,-,10.176.29.235,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,39831,637,615,SVR-WEB-02,W3CIISLog
2026-04-29T05:58:18Z,2026-04-29,05:58:18,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/users,-,443,-,10.5.214.30,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,45655,4657,4973,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:58:21Z,2026-04-29,05:58:21,W3SVC1,SVR-WEB-LX-01,10.0.30.10,POST,/,-,443,-,10.164.101.3,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,19573,1078,3679,SVR-WEB-LX-01,W3CIISLog
2026-04-29T05:58:53Z,2026-04-29,05:58:53,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/,-,443,-,10.85.121.206,curl/7.81.0,200,0,0,41738,1865,2976,SVR-WEB-LX-01,W3CIISLog
